year,office,dist,state_abbrev,election_g,quality_differential,n_endorsements
1974,ST S,4,DE,3933,-1.67300431952235,2
1974,ST S,7,DE,3934,-1.67300431952235,2
1974,ST S,18,DE,3935,.7598161246069129,2
1974,ST S,19,DE,3936,.7598161246069129,2
1976,G,0,DE,3937,-1.733185654602481,3
1976,H,1,DE,3938,-1.733185654602481,3
1976,S,0,DE,3939,-1.733185654602481,3
1976,ST H,6,DE,3940,-1.78437602242809,2
1976,ST H,11,DE,3941,-1.78437602242809,2
1976,ST H,14,DE,3942,.0402393113285709,4
1976,ST H,25,DE,3943,-.5679658004250389,4
1976,ST H,27,DE,3944,.6484444221595046,2
1976,ST H,36,DE,3945,-1.78437602242809,2
1976,ST S,1,DE,3946,-1.78437602242809,2
1976,ST S,10,DE,3947,-1.78437602242809,2
1976,ST S,13,DE,3948,.6484444221595046,2
1976,ST S,20,DE,3949,.6484444221595046,2
1978,ATTY GENL,0,DE,3950,-1.895747725405396,2
1978,H,1,DE,3952,-1.817472000854399,3
1978,S,0,DE,3953,.6553464637512109,2
1978,ST H,1,DE,3954,.537072718866745,2
1978,ST H,4,DE,3955,-1.895747725405396,2
1978,ST H,5,DE,3956,-1.895747725405396,2
1978,ST H,6,DE,3957,-1.895747725405396,2
1978,ST H,7,DE,3958,-1.895747725405396,2
1978,ST H,8,DE,3959,-1.895747725405396,2
1978,ST H,14,DE,3960,.537072718866745,2
1978,ST H,16,DE,3961,-1.895747725405396,2
1978,ST H,17,DE,3962,-1.895747725405396,2
1978,ST H,22,DE,3963,-1.895747725405396,2
1978,ST H,23,DE,3964,.537072718866745,2
1978,ST H,25,DE,3965,-.679337503309093,4
1978,ST H,27,DE,3966,-.679337503309093,4
1978,ST H,29,DE,3967,.537072718866745,2
1978,ST H,31,DE,3968,.537072718866745,2
1978,ST H,32,DE,3969,.537072718866745,2
1978,ST H,36,DE,3970,-1.895747725405396,2
1978,ST H,37,DE,3971,-.679337503309093,4
1978,ST H,40,DE,3972,-1.895747725405396,2
1978,ST S,4,DE,3973,-1.895747725405396,2
1978,ST S,5,DE,3974,-1.895747725405396,2
1978,ST S,14,DE,3975,.537072718866745,2
1980,G,0,DE,3977,-1.901758347408972,3
1980,H,1,DE,3978,-1.84833477762847,2
1980,LT GOV,0,DE,3979,-2.007119428759173,2
1984,G,0,DE,3985,-2.070331041443408,3
1984,H,1,DE,3986,.4427640718101191,2
1984,INSURANCE,0,DE,3987,.2029576106692935,2
1984,LT GOV,0,DE,3988,-2.229862834417156,2
1984,ST H,4,DE,3990,-2.229862834417156,2
1984,ST H,9,DE,3991,-2.229862834417156,2
1984,ST H,10,DE,3992,-2.229862834417156,2
1984,ST H,12,DE,3993,-2.229862834417156,2
1984,ST H,21,DE,3994,.2029576106692935,2
1984,ST H,22,DE,3995,-2.229862834417156,2
1984,ST H,24,DE,3996,-2.229862834417156,2
1984,ST H,25,DE,3997,.2029576106692935,2
1984,ST H,31,DE,3998,.2029576106692935,2
1984,ST H,36,DE,3999,.2029576106692935,2
1984,ST H,37,DE,4000,.2029576106692935,2
1984,ST H,39,DE,4001,-2.229862834417156,2
1984,ST H,41,DE,4002,-2.229862834417156,2
1984,ST S,11,DE,4003,.2029576106692935,2
1986,AUDITOR,0,DE,4005,.0915859064970473,2
1986,H,1,DE,4006,.3719032741426511,2
1986,ST H,4,DE,4007,-2.341234537343192,2
1986,ST H,8,DE,4008,.0915859064970473,2
1986,ST H,9,DE,4009,-2.341234537343192,2
1986,ST H,10,DE,4010,-2.341234537343192,2
1986,ST H,18,DE,4011,-2.341234537343192,2
1986,ST H,19,DE,4012,.0915859064970473,2
1986,ST H,20,DE,4013,-2.341234537343192,2
1986,ST H,21,DE,4014,.0915859064970473,2
1986,ST H,22,DE,4015,-2.341234537343192,2
1986,ST H,23,DE,4016,.0915859064970473,2
1986,ST H,24,DE,4017,.0915859064970473,2
1986,ST H,25,DE,4018,.0915859064970473,2
1986,ST H,26,DE,4019,.0915859064970473,2
1986,ST H,27,DE,4020,.0915859064970473,2
1986,ST H,32,DE,4021,.0915859064970473,2
1986,ST H,34,DE,4022,.0915859064970473,2
1986,ST H,35,DE,4023,-2.341234537343192,2
1986,ST H,37,DE,4024,.0915859064970473,2
1986,ST H,38,DE,4025,.0915859064970473,2
1986,ST H,40,DE,4026,-2.341234537343192,2
1986,ST H,41,DE,4027,-2.341234537343192,2
1986,ST S,7,DE,4028,-2.341234537343192,2
1986,ST S,8,DE,4029,.0915859064970473,2
1986,ST S,15,DE,4030,.0915859064970473,2
1986,ST S,20,DE,4031,.0915859064970473,2
1986,TREASURER,0,DE,4032,-2.341234537343192,2
1988,G,0,DE,4033,-2.452606240502769,2
1988,H,1,DE,4034,-.0197857951087634,2
1988,S,0,DE,4035,-2.452606240502769,2
1960,G,0,FL,4064,.8834344183797084,3
1960,H,1,FL,4065,-.2806370244215501,2
1960,SEC STATE,0,FL,4067,.8834344183797084,3
1960,TREASURER,0,FL,4069,.8834344183797084,3
1962,H,4,FL,4071,.5549969244968777,2
1962,H,6,FL,4073,1.05866201126961,2
1962,H,10,FL,4074,.9446270455787485,2
1962,H,11,FL,4075,1.097946672458243,2
1962,RR & PU C,0,FL,4077,-.9907976649771593,3
1962,S,0,FL,4078,.9341859020504363,7
1964,G,0,FL,4080,.5643262394705199,7
1964,H,3,FL,4081,.5697856377417423,2
1964,H,4,FL,4082,.5697856377417423,2
1964,H,6,FL,4083,1.073385510855321,2
1964,S,0,FL,4085,.9376710466963462,7
1966,ATTY GENL,0,FL,4086,.762791680069849,5
1966,G,0,FL,4089,.859557023991684,9
1966,H,10,FL,4091,-1.57673598226071,3
1966,H,12,FL,4092,.5845743510261068,2
1966,ST H,1,FL,4093,.5845743510261068,2
1966,ST H,2,FL,4094,-1.848246093650133,2
1966,ST H,3,FL,4095,.5845743510261068,2
1966,ST H,7,FL,4096,.5845743510261068,2
1966,ST H,9,FL,4097,.5845743510261068,2
1966,ST H,11,FL,4098,.5845743510261068,2
1966,ST H,12,FL,4099,.5845743510261068,2
1966,ST H,13,FL,4100,.5845743510261068,2
1966,ST H,15,FL,4101,.5845743510261068,2
1966,ST H,16,FL,4102,.5845743510261068,2
1966,ST H,19,FL,4104,.5845743510261068,2
1966,ST H,20,FL,4105,.5845743510261068,2
1966,ST H,21,FL,4106,.5845743510261068,2
1966,ST H,22,FL,4107,.5845743510261068,2
1966,ST S,17,FL,4108,.5845743510261068,2
1966,ST S,40,FL,4111,.5845743510261068,2
1966,ST S,42,FL,4112,.5845743510261068,2
1966,ST S,46,FL,4113,.5845743510261068,2
1966,ST S,47,FL,4114,.5845743510261068,2
1966,TREASURER,0,FL,4115,.8688438473177943,6
1968,H,6,FL,4121,.8769868266591084,3
1968,H,9,FL,4122,1.102832509717704,2
1968,H,10,FL,4123,.0650017364814707,3
1968,H,11,FL,4124,.599363065158809,2
1968,H,12,FL,4125,.599363065158809,2
1968,JUSTICE,1,FL,4128,-.7454159410543414,6
1968,JUSTICE,2,FL,4129,.0387355586969577,6
1968,JUSTICE,3,FL,4130,.8764643556162209,6
1968,PUB SRV C,0,FL,4131,-1.604418830831193,3
1968,RR & PU C,0,FL,4133,-1.391028982835653,3
1968,S,0,FL,4134,.3126162217518594,8
1968,ST H,107,FL,4144,-.4398447252733402,2
1970,ATTY GENL,0,FL,4150,.880565629922559,8
1970,COMPTROLL,0,FL,4151,.8874195796198786,7
1970,G,0,FL,4158,.1601979849918556,9
1970,H,6,FL,4161,.9231288209615202,2
1970,H,10,FL,4164,.0848591586184968,3
1970,H,12,FL,4165,.6141517788982289,2
1970,PUB SRV C,0,FL,4166,-.1042073203282692,3
1970,RR & PU C,0,FL,4167,.0748728677603364,6
1970,S,0,FL,4168,.0943163046164788,11
1970,SEC STATE,0,FL,4172,.5398738012878753,7
1970,ST H,99,FL,4179,.6141517788982289,2
1970,ST S,48,FL,4180,.6141517788982289,2
1970,TREASURER,0,FL,4181,-1.150891348249901,5
1972,H,7,FL,4184,.8677540147038153,3
1972,RR & PU C,0,FL,4191,-1.296828421628103,4
1972,ST H,59,FL,4198,.839424079310774,2
1972,ST S,21,FL,4204,-.4028173137903204,2
1972,ST S,23,FL,4205,-.4028173137903204,2
1974,AGRIC,0,FL,4206,.7382498271245694,6
1974,COMPTROLL,0,FL,4207,.8439324510921057,7
1974,G,0,FL,4210,.8846558531255547,9
1974,H,5,FL,4211,-1.405632684503589,2
1974,H,8,FL,4213,.8838035873374007,2
1974,H,10,FL,4215,-1.426160608850797,2
1974,H,12,FL,4216,.4600898711620005,3
1974,H,14,FL,4218,.6437292071572548,2
1974,H,15,FL,4219,.6437292071572548,2
1974,LT GOV,0,FL,4220,.6133620470111912,3
1974,PUB SRV C,0,FL,4221,-.5652253359336706,4
1974,RR & PU C,0,FL,4222,.0798316616357392,6
1974,S,0,FL,4223,.3018063610456237,12
1974,SEC STATE,0,FL,4226,-1.100777836790259,5
1974,ST H,55,FL,4230,.8771273606429507,2
1974,ST S,22,FL,4243,.7932295273344827,2
1974,TREASURER,0,FL,4245,.6859798799468851,3
1976,H,7,FL,4249,.8585212016118421,3
1976,H,8,FL,4250,.8585212016118421,3
1976,H,13,FL,4255,.9553715737657794,3
1976,H,14,FL,4256,.658517920422319,2
1976,H,15,FL,4257,.658517920422319,2
1976,RR & PU C,0,FL,4259,.0571758778418106,5
1976,S,0,FL,4260,.9585819151584253,7
1976,TREASURER,0,FL,4280,.9585819151584253,7
1978,G,0,FL,4281,.8664704065644953,10
1978,H,5,FL,4283,-.2136496038660226,2
1978,H,14,FL,4288,-.5431035882177172,2
1978,H,15,FL,4289,.6733066333271838,2
1978,SEC STATE,0,FL,4292,-.0928143309277373,8
1978,ST H,98,FL,4303,.6733066333271838,2
1978,ST H,100,FL,4304,.6733066333271838,2
1978,ST H,103,FL,4305,.6733066333271838,2
1978,ST H,105,FL,4306,.6733066333271838,2
1978,ST H,109,FL,4307,-.5431035882177172,2
1978,ST H,110,FL,4308,.6733066333271838,2
1978,ST H,111,FL,4309,-1.759513810655358,2
1978,ST H,112,FL,4310,.6733066333271838,2
1978,ST H,113,FL,4311,.6733066333271838,2
1978,ST H,114,FL,4312,-1.759513810655358,2
1978,ST H,116,FL,4313,.6733066333271838,2
1978,ST H,117,FL,4314,.6733066333271838,2
1978,ST H,118,FL,4315,.6733066333271838,2
1978,ST S,24,FL,4319,.7525027643630992,2
1978,ST S,36,FL,4320,.6733066333271838,2
1978,ST S,38,FL,4321,.6733066333271838,2
1978,ST S,40,FL,4322,-.5431035885841654,2
1978,TREASURER,0,FL,4323,1.1235958908374,8
1980,H,5,FL,4327,.9905470470117891,2
1980,H,13,FL,4334,.1841462703275508,3
1980,H,14,FL,4335,.6880953479769767,2
1980,H,15,FL,4336,.6880953479769767,2
1980,S,0,FL,4337,.5167173299195839,6
1980,ST S,23,FL,4356,.732139383215385,2
1982,AGRIC,0,FL,4359,.9089365470258023,6
1982,G,0,FL,4362,.9981995454798892,8
1982,H,6,FL,4365,.978333475726377,2
1982,H,9,FL,4367,.9313584628312973,2
1982,H,14,FL,4369,.8767254348235174,2
1982,H,15,FL,4370,-1.556095009433634,2
1982,H,16,FL,4371,.7954961270828811,3
1982,H,18,FL,4372,.7028840620634967,2
1982,H,19,FL,4373,.7028840620634967,2
1982,S,0,FL,4375,.8945798043307496,5
1982,SEC STATE,0,FL,4380,.9931856302210882,6
1984,H,16,FL,4428,.8674297147764481,2
1986,AGRIC,0,FL,4446,.1026578079280514,6
1986,ATTY GENL,0,FL,4447,.9135979559675925,6
1986,COMPTROLL,0,FL,4448,1.006422328683764,3
1986,G,0,FL,4453,-.1360762584416016,16
1986,H,9,FL,4455,-.261274321924816,2
1986,H,16,FL,4459,.8031853452674312,3
1986,H,18,FL,4460,.7324614892305011,2
1986,H,19,FL,4461,.7324614892305011,2
1986,S,0,FL,4464,.8614351722836292,15
1986,SEC STATE,0,FL,4470,.9073909364188673,5
1986,TREASURER,0,FL,4500,.5081278819465754,6
1988,H,6,FL,4504,.2138872205351824,3
1988,H,8,FL,4505,-1.465795825641425,2
1988,H,14,FL,4508,.8488382727593106,2
1988,H,15,FL,4509,-1.583982172442098,2
1988,H,16,FL,4510,.8488382727593106,2
1988,S,0,FL,4512,.8707399747691279,15
1988,SEC STATE,0,FL,4514,-.8632230343903383,4
1988,TREASURER,0,FL,4534,.9544317303099878,5
1990,AGRIC,0,FL,4535,.4263128251457485,5
1990,ATTY GENL,0,FL,4536,.9789133375548116,2
1990,COMPTROLL,0,FL,4537,-.0817152443313204,5
1990,G,0,FL,4540,.8519731154967818,8
1990,H,6,FL,4543,-.5962361271920479,3
1990,H,7,FL,4544,.9789133375548116,2
1990,H,9,FL,4545,-.2374968841455061,2
1990,H,14,FL,4547,.7526637711908301,3
1990,SEC STATE,0,FL,4558,-1.547544851108611,5
1990,TREASURER,0,FL,4578,-1.138196399816973,6
1992,H,9,FL,4588,-.2256081656622766,2
1992,H,10,FL,4589,-.2256081654393555,2
1992,H,12,FL,4591,.9908020575597044,2
1992,H,16,FL,4594,-.5435430908049874,2
1992,H,19,FL,4596,.7454121710499845,3
1992,H,20,FL,4597,-.3861633920116724,2
1992,H,22,FL,4598,-1.687408273144165,3
1992,H,23,FL,4599,.7331225518442922,2
1992,S,0,FL,4601,.877207363924999,7
1994,AGRIC,0,FL,4616,.533930376250988,7
1994,ATTY GENL,0,FL,4617,.8814761539129429,7
1994,COMPTROLL,0,FL,4618,-1.548049169326484,5
1994,G,0,FL,4622,.8814761539129429,7
1994,H,5,FL,4624,1.00269077550736,2
1994,H,9,FL,4626,-1.47000122437195,4
1994,H,11,FL,4627,1.00269077550736,2
1994,H,19,FL,4632,.7381605716050584,3
1994,H,20,FL,4633,.8209511093914061,2
1994,H,22,FL,4635,-.0727795764918698,3
1994,S,0,FL,4636,-1.55134429064076,7
1994,SEC STATE,0,FL,4637,.398207186198128,5
1994,TREASURER,0,FL,4644,.4772490968132813,6
1996,H,3,FL,4649,.2004570967366595,3
1996,H,5,FL,4650,1.01457949426634,2
1996,H,6,FL,4651,-.9928179028070848,2
1996,H,7,FL,4652,-.61175453504389,2
1996,H,9,FL,4654,-.2018307280226603,2
1996,H,10,FL,4655,-1.418240949953913,2
1996,H,11,FL,4656,-.2018307280226603,2
1996,H,12,FL,4657,-.2018307280226603,2
1996,H,13,FL,4658,-1.448699457826836,3
1996,H,19,FL,4663,.7309089711453854,3
1996,H,20,FL,4664,.8116553879776495,2
1996,H,22,FL,4666,-1.701911472306656,3
1996,H,23,FL,4667,.7309089711453854,3
1998,AGRIC,0,FL,4675,.8677030068610615,12
1998,ATTY GENL,0,FL,4676,.8677030068610615,12
1998,COMPTROLL,0,FL,4677,-1.57245297126806,10
1998,G,0,FL,4680,-.5520666403213179,13
1998,H,3,FL,4682,-.6485091497838396,2
1998,H,5,FL,4683,1.026468213454892,2
1998,H,11,FL,4685,1.026468213454892,2
1998,S,0,FL,4688,.4622329320903731,12
1998,SEC STATE,0,FL,4689,-.207837018995863,11
1998,TREASURER,0,FL,4693,.8581860172877837,11
2000,H,3,FL,4700,-.6272353393713195,3
2000,H,7,FL,4703,-1.901673987969116,2
2000,H,9,FL,4705,-1.394463512038332,2
2000,H,11,FL,4707,1.038356932281946,2
2000,H,12,FL,4708,-.178053290118578,2
2000,H,13,FL,4709,-1.245851615231014,2
2000,H,19,FL,4715,.7164057711851455,3
2000,H,20,FL,4716,.7930639460465521,2
2000,H,22,FL,4718,-.0945343763512664,3
2000,H,23,FL,4719,.7164057711851455,3
2000,S,0,FL,4721,.2850445607038724,11
2000,ST H,46,FL,4732,-1.394463512038332,2
2000,ST H,47,FL,4733,-1.394463512038332,2
2000,ST H,48,FL,4734,-1.394463512038332,2
2000,ST H,56,FL,4740,-1.394463512038332,2
2000,ST H,58,FL,4742,1.038356932281946,2
2000,ST H,60,FL,4743,1.038356932281946,2
2000,ST H,61,FL,4744,-.178053290118578,2
2000,ST H,62,FL,4745,-.178053290118578,2
2000,ST H,91,FL,4752,-.5257015883318523,2
2000,ST S,13,FL,4760,1.038356932281946,2
2000,ST S,21,FL,4761,.2218230774474967,3
2000,TREASURER,0,FL,4766,-.6314654703656014,9
2002,AGRIC,0,FL,4767,-1.158112905625956,9
2002,ATTY GENL,0,FL,4768,.7373979165817132,10
2002,G,0,FL,4774,-.380896038473179,9
2002,H,3,FL,4776,.4943918405555989,2
2002,H,5,FL,4777,1.03054497348709,3
2002,H,7,FL,4779,-.7220183818704166,2
2002,H,9,FL,4781,-1.382574793859318,2
2002,H,13,FL,4782,-.0089793606628844,2
2002,H,19,FL,4787,.6801051543474899,2
2002,H,22,FL,4788,-.9127261244930049,3
2002,H,23,FL,4789,.7091541719107898,3
2002,H,25,FL,4791,-1.188811353002134,2
2002,ST H,87,FL,4824,-.5363050673530103,2
2002,ST H,90,FL,4826,.6801051543474899,2
2002,ST H,101,FL,4833,.0441148883088986,2
2002,ST H,112,FL,4835,-1.172295333933082,2
2002,ST S,25,FL,4842,.6801051543474899,2
2002,ST S,27,FL,4843,1.140346021076699,2
2002,ST S,30,FL,4845,.6801051543474899,2
2004,H,5,FL,4857,-.5905185219907794,3
2004,H,6,FL,4858,-1.28762662997813,3
2004,H,9,FL,4860,-1.37068607504928,2
2004,H,11,FL,4862,1.062134369428494,2
2004,H,12,FL,4863,-1.244853684540893,2
2004,H,22,FL,4870,-1.763318769000989,2
2004,S,0,FL,4871,.3314745336984645,10
2004,ST S,27,FL,4904,1.147213638851782,2
2004,ST S,39,FL,4906,-.0691965836100061,2
2006,AGRIC,0,FL,4908,-1.322670868255166,14
2006,ATTY GENL,0,FL,4909,.2328050934269158,13
2006,G,0,FL,4915,-.7028950771842928,13
2006,H,5,FL,4917,-1.400641870100265,3
2006,H,6,FL,4918,-.9251834906710037,2
2006,H,7,FL,4919,-.9251834906710037,2
2006,H,9,FL,4921,1.074023088529465,2
2006,H,11,FL,4923,1.09938832551996,3
2006,H,12,FL,4924,-1.358797356265909,2
2006,H,13,FL,4925,-.6436673248253751,3
2006,H,22,FL,4929,-.5575120264321793,2
2006,S,0,FL,4932,.9363766881858134,14
2006,ST H,87,FL,4957,-1.773922249431251,2
2006,ST S,30,FL,4969,.6588981959044923,2
2008,H,5,FL,4977,-1.239303175896215,2
2008,H,12,FL,4983,-1.239303175896215,2
2008,H,19,FL,4988,.6482947160172127,2
2008,H,20,FL,4989,.7558810616687215,2
2008,H,22,FL,4991,.6482947160172127,2
2008,H,23,FL,4992,.6873993716345114,3
2008,ST H,87,FL,5016,-1.784525728619721,2
2008,ST H,97,FL,5021,.7558810616687215,2
2008,ST H,99,FL,5022,.7558810616687215,2
2008,ST H,101,FL,5023,-1.676939382421987,2
2008,ST S,29,FL,5041,.6482947160172127,2
2008,ST S,31,FL,5042,.7558810616687215,2
2010,AGRIC,0,FL,5044,-1.452867884600793,3
2010,ATTY GENL,0,FL,5045,.400041583580153,5
2010,G,0,FL,5052,.8718431964118993,7
2010,H,5,FL,5054,-.0201176989006759,2
2010,H,11,FL,5058,1.377127492145475,2
2010,H,12,FL,5059,-1.236527921089228,2
2010,H,19,FL,5065,.6376912353795107,2
2010,H,20,FL,5066,.7465853410021449,2
2010,H,22,FL,5067,.6801477726493178,3
2010,H,23,FL,5068,.6801477726493178,3
2010,H,24,FL,5069,.6541020368908527,2
2010,S,0,FL,5071,-1.506882154376651,6
2010,ST H,55,FL,5083,1.377127492145475,2
2010,ST H,67,FL,5089,-1.055692952615233,2
2010,ST S,25,FL,5108,-.5787189858310258,2
2010,ST S,27,FL,5109,.6376912353795107,2
2012,H,17,FL,5121,-1.0176612196228,2
2012,H,20,FL,5124,.6270877568074272,2
2012,H,21,FL,5125,.6270877568074272,2
2012,S,0,FL,5129,1.22836518433326,4
2012,ST H,81,FL,5148,-.5893224652767399,2
2012,ST H,90,FL,5152,.6270877568074272,2
2012,ST H,98,FL,5156,.7372896200452917,2
2012,ST H,99,FL,5157,.7372896200452917,2
2012,ST H,104,FL,5160,-1.695530824836524,2
2012,ST H,105,FL,5161,-1.147934471403321,2
2012,ST S,25,FL,5182,.6270877568074272,2
2012,ST S,26,FL,5183,-1.0176612196228,2
2012,ST S,33,FL,5188,.7372896200452917,2
2012,ST S,34,FL,5189,-.1380439759969273,3
2012,ST S,39,FL,5191,.0684757508936009,2
2014,AGRIC,0,FL,5192,-1.432314069893658,5
2014,ATTY GENL,0,FL,5193,.3890019550227014,7
2014,G,0,FL,5198,.0414561772328863,7
2014,H,17,FL,5207,-.979629487155693,2
2014,H,20,FL,5210,.6164842772770687,2
2014,H,21,FL,5211,.6164842772770687,2
2014,H,22,FL,5212,.6164842772770687,2
2014,H,23,FL,5213,.7279938990753277,2
2014,H,24,FL,5214,.7279938990753277,2
2014,ST H,86,FL,5239,.6164842772770687,2
2014,ST H,89,FL,5241,-.5999259446120403,2
2014,ST H,100,FL,5244,.7279938990753277,2
2014,ST H,103,FL,5245,-1.704826545487214,2
2014,ST H,105,FL,5246,-1.704826545487214,2
2014,ST S,34,FL,5261,.6164842772770687,2
2016,H,20,FL,5267,.6058807971358383,2
2016,H,21,FL,5268,.6058807971358383,2
2016,H,22,FL,5269,.6058807971358383,2
2016,H,23,FL,5270,.718698177988806,2
2016,H,25,FL,5271,-1.131583718749212,2
2016,S,0,FL,5274,.4446537944018069,5
2016,ST H,90,FL,5284,.6058807971358383,2
2016,ST H,103,FL,5287,-.4977120442178447,2
2016,ST H,105,FL,5289,-1.714122266638288,2
2018,ATTY GENL,0,FL,5311,.2806463975246929,3
2018,G,0,FL,5312,.7464440831693367,3
2018,H,23,FL,5317,.70940245662357,2
2018,H,25,FL,5318,.0930018799200206,2
2018,S,0,FL,5322,.7464440831693367,3
2018,ST H,105,FL,5329,-1.123408342497727,2
2020,H,23,FL,5352,.7001067356816324,2
2020,ST H,103,FL,5369,.7001067356816324,2
2020,ST H,105,FL,5371,.7001067356816324,2
1984,ST H,20,GA,5576,-.979397015288012,2
1988,ST H,57,GA,5625,-.8461531812469971,2
1990,ST H,20,GA,5646,-.7795312642311603,2
1994,AGRIC,0,GA,5674,.5021848489098401,2
1994,ATTY GENL,0,GA,5675,-1.930635596483141,2
1994,H,3,GA,5678,-1.930635596483141,2
1994,INSURANCE,0,GA,5685,-.7142253740109685,2
1994,LABOR,0,GA,5686,.5021848489098401,2
1994,PUB SRV C,0,GA,5688,-.6462874287757748,2
1994,SEC STATE,0,GA,5689,.5021848489098401,2
1996,H,2,GA,5691,.7217387726962466,2
1996,H,3,GA,5692,-1.850442054223117,2
1996,PUB SRV C,0,GA,5699,.0972615629167332,7
1996,S,0,GA,5700,-.4258687374439795,5
1996,SEC STATE,0,GA,5701,-.1529971788524301,4
1998,AGRIC,0,GA,5702,.6086733749078025,5
1998,ATTY GENL,0,GA,5703,.6086733740947289,5
1998,G,0,GA,5704,.6086733749078025,5
1998,H,2,GA,5705,.7508702198436051,3
1998,H,8,GA,5710,-1.617403733368317,2
1998,H,10,GA,5711,-1.313944785685211,2
1998,INSURANCE,0,GA,5713,-1.21921792502903,4
1998,LABOR,0,GA,5714,1.095237463524903,5
1998,LT GOV,0,GA,5715,.6086733740947289,5
1998,PUB SRV C,0,GA,5716,-.0028077029340986,8
1998,S,0,GA,5717,-.8510188921748142,5
1998,SEC STATE,0,GA,5718,1.095237463524903,5
2000,H,2,GA,5720,.8547283314554101,2
2000,H,8,GA,5726,-.3616818912466772,2
2000,H,10,GA,5728,-1.30363603288844,3
2000,PUB SRV C,0,GA,5730,-.0872258107420852,6
2000,S,0,GA,5731,.3182442633817704,3
2002,AGRIC,0,GA,5732,1.319740071225314,3
2002,ATTY GENL,0,GA,5733,.5839268355749658,4
2002,G,0,GA,5734,1.192131947522269,4
2002,H,3,GA,5737,1.068705878775869,2
2002,H,8,GA,5742,-1.435195497919485,2
2002,H,9,GA,5743,-.9289450583787324,2
2002,H,11,GA,5745,.9976249473166359,2
2002,INSURANCE,0,GA,5748,.1712996294711856,3
2002,LABOR,0,GA,5749,1.319740071225314,3
2002,LT GOV,0,GA,5750,-.0242782753549163,4
2002,PUB SRV C,0,GA,5751,.2874651635534368,4
2002,S,0,GA,5752,.5839268355749658,4
2002,SEC STATE,0,GA,5753,1.192131947522269,4
2004,S,0,GA,5762,-1.033847827453426,2
2006,AGRIC,0,GA,5763,.0877600954158566,4
2006,ATTY GENL,0,GA,5764,.6027962468385893,3
2006,G,0,GA,5765,-.7035525190323588,5
2006,H,1,GA,5766,-1.366831961184805,2
2006,H,3,GA,5768,-.4785375290313683,2
2006,H,8,GA,5772,.7271897819496504,2
2006,H,10,GA,5774,.0776596250655914,2
2006,H,12,GA,5776,-.2081439011653025,3
2006,INSURANCE,0,GA,5778,-.2081439013853103,3
2006,LABOR,0,GA,5779,1.304170317997822,4
2006,LT GOV,0,GA,5780,-.2169884304960551,5
2006,PUB SRV C,0,GA,5781,-.150421738877887,4
2006,SEC STATE,0,GA,5782,-1.128650126477974,4
2008,S,0,GA,5785,-.6084136539790456,2
2010,G,0,GA,5787,.700921664368484,2
2012,H,2,GA,5792,1.144804732816159,2
2014,G,0,GA,5794,-1.23513246671122,2
2014,H,2,GA,5795,1.197687978432845,2
2014,S,0,GA,5796,-.018722244225749,2
1970,G,0,HI,5815,.0779907031340515,3
1970,S,0,HI,5817,-1.616266324893351,2
1982,G,0,HI,5842,.4622206631225569,2
1982,S,0,HI,5845,.4622206631225569,2
1986,G,0,HI,5856,-1.026547397976863,2
1986,H,1,HI,5857,-1.329186348269044,3
1986,S,0,HI,5859,.344109510417472,2
1990,H,1,HI,5868,-2.206822086549967,2
2002,G,0,HI,5884,-2.561155544053561,2
2002,H,1,HI,5885,-.1283350999491694,2
2008,H,1,HI,5894,-.3055018283582323,2
2008,H,2,HI,5895,-.3055018283582323,2
1962,G,0,IA,6053,-.0283856105232699,2
1962,S,0,IA,6055,-1.159225722292026,2
1966,S,0,IA,6060,-1.287227626553815,2
1970,G,0,IA,6064,-1.181327344104842,3
1972,G,0,IA,6069,-1.232491306977373,2
1972,S,0,IA,6072,-.0160810844676904,2
1974,G,0,IA,6087,-1.247144423713199,2
1974,S,0,IA,6090,1.185676020822127,2
1976,H,1,IA,6092,-.4275623486676359,2
1976,H,2,IA,6093,-1.261797540742745,2
1978,H,1,IA,6099,-1.276450657986913,2
1978,H,2,IA,6100,-.3326743847894327,3
1980,H,1,IA,6106,-1.14794557951595,4
1980,H,2,IA,6107,-.6184441991358987,3
1980,S,0,IA,6112,1.194313690853925,3
1982,G,0,IA,6118,.4692560346093955,3
1984,H,1,IA,6122,-1.320410008410808,2
1984,H,2,IA,6123,-1.320410008410808,2
1984,H,3,IA,6124,-1.320410008410808,2
1984,S,0,IA,6128,-.1039997861324321,2
1986,G,0,IA,6129,-.1996519414265042,3
1986,LT GOV,0,IA,6134,-.6164356973027155,2
1990,ATTY GENL,0,IA,6143,-.147959137050656,2
1990,G,0,IA,6148,-1.364369359275847,2
1990,H,2,IA,6149,-.147959137050656,2
1990,S,0,IA,6152,-.147959137050656,2
1992,H,2,IA,6156,1.053797968772771,2
1994,H,1,IA,6164,-1.393675593146022,2
1994,SEC STATE,0,IA,6169,-.1772653710264898,2
1996,S,0,IA,6173,-.849083625002155,2
1998,G,0,IA,6174,1.576674428148019,2
1998,H,2,IA,6176,-.856146017277711,2
1998,S,0,IA,6177,-.856146017277711,2
2000,H,1,IA,6178,-1.437634944191142,2
2000,H,2,IA,6179,-1.247408973964475,3
2002,G,0,IA,6183,1.150595503359404,4
2002,H,1,IA,6184,-1.26244605577844,3
2002,H,2,IA,6185,-.6044390911388706,3
2002,H,3,IA,6186,.9805323834565323,2
2002,S,0,IA,6189,.1756261186004333,5
