year,cycle,chamber,state,district,special,runoff,candidate,party,party_raw,candidate_key,surname_key,n_party_lines,fusion,votes,totalvotes,share,writein,votes_unreliable,won,n_candidates,uncontested,margin_D,two_party_D,race_margin
2000,2000,senate,CT,,False,False,WILLDEY J. MOORE,OTHER,LIBERTARIAN,willdey j moore,moore w,1,False,8773.0,1311261.0,0.6690506314151035,False,False,False,4,False,29.822338503608908,64.91116925180445,29.042654360954838
2000,2000,senate,CT,,False,False,"WILLIAM KOZAK, JR.",OTHER,OTHER,william kozak,kozak w,1,False,25509.0,1311261.0,1.9453792951975235,False,False,False,4,False,29.822338503608908,64.91116925180445,29.042654360954838
2000,2000,senate,DE,,False,False,J. BURKE MORRISON,OTHER,LIBERTARIAN,j burke morrison,morrison j,1,False,1103.0,326993.0,0.3373160893352457,False,False,False,5,False,11.919915427930357,55.95995771396518,11.827470312820152
2000,2000,senate,DE,,False,False,MARK E. DANKOF,OTHER,OTHER,mark e dankof,dankof m,1,False,1044.0,326993.0,0.319272889633723,False,False,False,5,False,11.919915427930357,55.95995771396518,11.827470312820152
2000,2000,senate,DE,,False,False,ROBERT MATTSON,OTHER,OTHER,robert mattson,mattson r,1,False,389.0,326993.0,0.11896279125241213,False,False,False,5,False,11.919915427930357,55.95995771396518,11.827470312820152
2000,2000,senate,DE,,False,False,THOMAS R. CARPER,DEMOCRAT,DEMOCRAT,thomas r carper,carper t,1,False,181566.0,326993.0,55.525959271299385,False,False,True,5,False,11.919915427930357,55.95995771396518,11.827470312820152
2000,2000,senate,DE,,False,False,"WILLIAM V. ROTH, JR.",REPUBLICAN,REPUBLICAN,william v roth,roth w,1,False,142891.0,326993.0,43.69848895847923,False,False,False,5,False,11.919915427930357,55.95995771396518,11.827470312820152
2000,2000,senate,FL,,False,False,ANDY MARTIN,OTHER,OTHER,andy martin,martin a,1,False,15889.0,5856731.0,0.2712946864044123,False,False,False,8,False,4.989415847869165,52.494707923934584,4.851494801451526
2000,2000,senate,FL,,False,False,BILL MCCOLLUM,REPUBLICAN,REPUBLICAN,bill mccollum,mccollum b,1,False,2705348.0,5856731.0,46.19211638711083,False,False,False,8,False,4.989415847869165,52.494707923934584,4.851494801451526
2000,2000,senate,FL,,False,False,BILL NELSON,DEMOCRAT,DEMOCRAT,bill nelson,nelson b,1,False,2989487.0,5856731.0,51.04361118856236,False,False,True,8,False,4.989415847869165,52.494707923934584,4.851494801451526
2000,2000,senate,FL,,False,False,DARRELL L. MCCORMICK,OTHER,OTHER,darrell l mccormick,mccormick d,1,False,21664.0,5856731.0,0.36989918095948066,False,False,False,8,False,4.989415847869165,52.494707923934584,4.851494801451526
2000,2000,senate,FL,,False,False,JOE SIMONETTA,OTHER,OTHER,joe simonetta,simonetta j,1,False,26087.0,5856731.0,0.4454191254472845,False,False,False,8,False,4.989415847869165,52.494707923934584,4.851494801451526
2000,2000,senate,FL,,False,False,JOEL DECKARD,OTHER,OTHER,joel deckard,deckard j,1,False,17338.0,5856731.0,0.2960354504927749,False,False,False,8,False,4.989415847869165,52.494707923934584,4.851494801451526
2000,2000,senate,FL,,False,False,WILLIE LOGAN,OTHER,OTHER,willie logan,logan w,1,False,80830.0,5856731.0,1.3801214363439263,False,False,False,8,False,4.989415847869165,52.494707923934584,4.851494801451526
2000,2000,senate,FL,,False,False,,OTHER,OTHER,,,1,False,88.0,5856731.0,0.0015025446789343748,True,False,False,8,False,4.989415847869165,52.494707923934584,4.851494801451526
2000,2000,senate,GA,,True,False,BEN BALLENGER,OTHER,OTHER,ben ballenger,ballenger b,1,False,22975.0,2415743.0,0.9510531542469542,False,False,False,6,True,,,20.397285638414353
2000,2000,senate,GA,,True,False,JEFF GATES,OTHER,OTHER,jeff gates,gates j,1,False,21249.0,2415743.0,0.8796051566743648,False,False,False,6,True,,,20.397285638414353
2000,2000,senate,GA,,True,False,MACK F. MATTINGLY,OTHER,OTHER,mack f mattingly,mattingly m,1,False,920478.0,2415743.0,38.10330817475203,False,False,False,6,True,,,20.397285638414353
2000,2000,senate,GA,,True,False,PAUL ROBERT MACGREGOR,OTHER,OTHER,paul robert macgregor,macgregor p,1,False,25942.0,2415743.0,1.0738725104450266,False,False,False,6,True,,,20.397285638414353
2000,2000,senate,GA,,True,False,WINNIE WALSH,OTHER,OTHER,winnie walsh,walsh w,1,False,11875.0,2415743.0,0.4915671907152375,False,False,False,6,True,,,20.397285638414353
2000,2000,senate,GA,,True,False,ZELL MILLER,DEMOCRAT,DEMOCRAT,zell miller,miller z,1,False,1413224.0,2415743.0,58.50059381316638,False,False,True,6,True,,,20.397285638414353
2000,2000,senate,HI,,False,False,DANIEL K. AKAKA,DEMOCRAT,DEMOCRAT,daniel k akaka,akaka d,1,False,251215.0,345623.0,72.68468822966064,False,False,True,5,False,49.57013062789507,74.78506531394754,48.177927973543426
2000,2000,senate,HI,,False,False,DAVID PORTER,OTHER,OTHER,david porter,porter d,1,False,2360.0,345623.0,0.682824927739184,False,False,False,5,False,49.57013062789507,74.78506531394754,48.177927973543426
2000,2000,senate,HI,,False,False,JOHN CARROLL,REPUBLICAN,REPUBLICAN,john carroll,carroll j,1,False,84701.0,345623.0,24.506760256117214,False,False,False,5,False,49.57013062789507,74.78506531394754,48.177927973543426
2000,2000,senate,HI,,False,False,LAURI A. CLEGG,OTHER,OTHER,lauri a clegg,clegg l,1,False,4220.0,345623.0,1.220983557228541,False,False,False,5,False,49.57013062789507,74.78506531394754,48.177927973543426
2000,2000,senate,HI,,False,False,LLOYD JEFFREY MALLAN,OTHER,LIBERTARIAN,lloyd jeffrey mallan,mallan l,1,False,3127.0,345623.0,0.9047430292544189,False,False,False,5,False,49.57013062789507,74.78506531394754,48.177927973543426
2000,2000,senate,IN,,False,False,DAVID L. JOHNSON,DEMOCRAT,DEMOCRAT,david l johnson,johnson d,1,False,683273.0,2145209.0,31.85111567217926,False,False,False,3,False,-35.27212029838714,32.36393985080643,34.71321442339651
2000,2000,senate,IN,,False,False,PAUL HAGER,OTHER,LIBERTARIAN,paul hager,hager p,1,False,33992.0,2145209.0,1.5845542322449702,False,False,False,3,False,-35.27212029838714,32.36393985080643,34.71321442339651
2000,2000,senate,IN,,False,False,RICHARD G. LUGAR,REPUBLICAN,REPUBLICAN,richard g lugar,lugar r,1,False,1427944.0,2145209.0,66.56433009557577,False,False,True,3,False,-35.27212029838714,32.36393985080643,34.71321442339651
2000,2000,senate,ME,,False,False,MARK W. LAWRENCE,DEMOCRAT,DEMOCRAT,mark w lawrence,lawrence m,1,False,197183.0,634872.0,31.058701596542296,False,False,False,2,False,-37.88259680691541,31.058701596542296,37.88259680691541
2000,2000,senate,ME,,False,False,OLYMPIA J. SNOWE,REPUBLICAN,REPUBLICAN,olympia j snowe,snowe o,1,False,437689.0,634872.0,68.94129840345771,False,False,True,2,False,-37.88259680691541,31.058701596542296,37.88259680691541
2000,2000,senate,MD,,False,False,CORROGAN R. VAUGHN,OTHER,OTHER,corrogan r vaughn,vaughn c,1,False,113.0,1946898.0,0.005804104786177807,True,False,False,4,False,26.467066730207986,63.233533365103995,26.443860952140277
2000,2000,senate,MD,,False,False,OTHER,OTHER,OTHER,other,other,1,False,1594.0,1946898.0,0.08187383211652588,False,False,False,4,False,26.467066730207986,63.233533365103995,26.443860952140277
2000,2000,senate,MD,,False,False,PAUL H. RAPPAPORT,REPUBLICAN,REPUBLICAN,paul h rappaport,rappaport p,1,False,715178.0,1946898.0,36.73423055547851,False,False,False,4,False,26.467066730207986,63.233533365103995,26.443860952140277
2000,2000,senate,MD,,False,False,PAUL S. SARBANES,DEMOCRAT,DEMOCRAT,paul s sarbanes,sarbanes p,1,False,1230013.0,1946898.0,63.17809150761879,False,False,True,4,False,26.467066730207986,63.233533365103995,26.443860952140277
2000,2000,senate,MA,,False,False,BLANK VOTE/SCATTERING,OTHER,OTHER,blank vote scattering,scattering b,1,False,134586.0,2734048.0,4.922590971336275,False,False,False,9,False,69.9311324806022,84.9655662403011,56.88096917098749
2000,2000,senate,MA,,False,False,CARLA A. HOWELL,OTHER,LIBERTARIAN,carla a howell,howell c,1,False,308860.0,2734048.0,11.2968023970318,False,False,False,9,False,69.9311324806022,84.9655662403011,56.88096917098749
2000,2000,senate,MA,,False,False,DALE E. FRIEDGEN,OTHER,OTHER,dale e friedgen,friedgen d,1,False,13687.0,2734048.0,0.5006130104519013,False,False,False,9,False,69.9311324806022,84.9655662403011,56.88096917098749
2000,2000,senate,MA,,False,False,EDWARD M. KENNEDY,DEMOCRAT,DEMOCRAT,edward m kennedy,kennedy e,1,False,1889494.0,2734048.0,69.10975959456454,False,False,True,9,False,69.9311324806022,84.9655662403011,56.88096917098749
2000,2000,senate,MA,,False,False,JACK E. ROBINSON III,REPUBLICAN,REPUBLICAN,jack e robinson,robinson j,1,False,334341.0,2734048.0,12.228790423577054,False,False,False,9,False,69.9311324806022,84.9655662403011,56.88096917098749
2000,2000,senate,MA,,False,False,OTHER,OTHER,OTHER,other,other,1,False,2473.0,2734048.0,0.09045195987780756,False,False,False,9,False,69.9311324806022,84.9655662403011,56.88096917098749
2000,2000,senate,MA,,False,False,PHILIP F. LAWLER,OTHER,OTHER,philip f lawler,lawler p,1,False,42113.0,2734048.0,1.5403167757113263,False,False,False,9,False,69.9311324806022,84.9655662403011,56.88096917098749
2000,2000,senate,MA,,False,False,PHILIP HYDE III,OTHER,OTHER,philip hyde,hyde p,1,False,8452.0,2734048.0,0.309138683739276,False,False,False,9,False,69.9311324806022,84.9655662403011,56.88096917098749
2000,2000,senate,MA,,False,False,,OTHER,OTHER,,,1,False,42.0,2734048.0,0.0015361837100153325,True,False,False,9,False,69.9311324806022,84.9655662403011,56.88096917098749
2000,2000,senate,MI,,False,False,DEBBIE STABENOW,DEMOCRAT,DEMOCRAT,debbie stabenow,stabenow d,1,False,2061952.0,4167685.0,49.474756369543286,False,False,True,7,False,1.657995708276174,50.82899785413809,1.6138215820053579
2000,2000,senate,MI,,False,False,JOHN MANGOPOULOS,OTHER,OTHER,john mangopoulos,mangopoulos j,1,False,11628.0,4167685.0,0.2790038114684771,False,False,False,7,False,1.657995708276174,50.82899785413809,1.6138215820053579
2000,2000,senate,MI,,False,False,MARK A. FORTON,OTHER,OTHER,mark a forton,forton m,1,False,26274.0,4167685.0,0.6304219248815589,False,False,False,7,False,1.657995708276174,50.82899785413809,1.6138215820053579
2000,2000,senate,MI,,False,False,MATTHEW R. ABEL,OTHER,OTHER,matthew r abel,abel m,1,False,37542.0,4167685.0,0.9007878474500832,False,False,False,7,False,1.657995708276174,50.82899785413809,1.6138215820053579
2000,2000,senate,MI,,False,False,MICHAEL R. CORLISS,OTHER,LIBERTARIAN,michael r corliss,corliss m,1,False,29966.0,4167685.0,0.7190082743777421,False,False,False,7,False,1.657995708276174,50.82899785413809,1.6138215820053579
2000,2000,senate,MI,,False,False,SPENCER ABRAHAM,REPUBLICAN,REPUBLICAN,spencer abraham,abraham s,1,False,1994693.0,4167685.0,47.86093478753793,False,False,False,7,False,1.657995708276174,50.82899785413809,1.6138215820053579
2000,2000,senate,MI,,False,False,WILLIAM QUARTON,OTHER,OTHER,william quarton,quarton w,1,False,5630.0,4167685.0,0.1350869847409293,False,False,False,7,False,1.657995708276174,50.82899785413809,1.6138215820053579
2000,2000,senate,MN,,False,False,DAVID DANIELS,OTHER,OTHER,david daniels,daniels d,1,False,21447.0,2419520.0,0.8864154873693956,False,False,False,8,False,6.015135752056839,53.00756787602842,5.541553696600979
2000,2000,senate,MN,,False,False,DAVID SWAN,OTHER,OTHER,david swan,swan d,1,False,8915.0,2419520.0,0.36846151302737734,False,False,False,8,False,6.015135752056839,53.00756787602842,5.541553696600979
2000,2000,senate,MN,,False,False,ERIK D. PAKIESER,OTHER,LIBERTARIAN,erik d pakieser,pakieser e,1,False,6588.0,2419520.0,0.27228541198254197,False,False,False,8,False,6.015135752056839,53.00756787602842,5.541553696600979
2000,2000,senate,MN,,False,False,JAMES (JIM) GIBSON,OTHER,OTHER,james jim gibson,gibson j,1,False,140583.0,2419520.0,5.810367345589208,False,False,False,8,False,6.015135752056839,53.00756787602842,5.541553696600979
2000,2000,senate,MN,,False,False,MARK DAYTON,DEMOCRAT,DEMOCRAT,mark dayton,dayton m,1,False,1181553.0,2419520.0,48.83419025261209,False,False,True,8,False,6.015135752056839,53.00756787602842,5.541553696600979
2000,2000,senate,MN,,False,False,REBECCA ELLIS,OTHER,OTHER,rebecca ellis,ellis r,1,False,12956.0,2419520.0,0.535478111360931,False,False,False,8,False,6.015135752056839,53.00756787602842,5.541553696600979
2000,2000,senate,MN,,False,False,ROD GRAMS,REPUBLICAN,REPUBLICAN,rod grams,grams r,1,False,1047474.0,2419520.0,43.29263655601111,False,False,False,8,False,6.015135752056839,53.00756787602842,5.541553696600979
2000,2000,senate,MN,,False,False,,OTHER,OTHER,,,1,False,4.0,2419520.0,0.00016532204734823436,True,False,False,8,False,6.015135752056839,53.00756787602842,5.541553696600979
2000,2000,senate,MS,,False,False,JIM GILES,OTHER,OTHER,jim giles,giles j,1,False,9344.0,994144.0,0.9399040782824218,False,False,False,5,False,-35.17441650473514,32.412791747632426,34.285878102166286
2000,2000,senate,MS,,False,False,LEWIS NAPPER,OTHER,LIBERTARIAN,lewis napper,napper l,1,False,8454.0,994144.0,0.8503798242508127,False,False,False,5,False,-35.17441650473514,32.412791747632426,34.285878102166286
2000,2000,senate,MS,,False,False,SHAWN O'HARA,OTHER,OTHER,shawn o hara,hara s,1,False,7315.0,994144.0,0.7358088969002479,False,False,False,5,False,-35.17441650473514,32.412791747632426,34.285878102166286
2000,2000,senate,MS,,False,False,TRENT LOTT,REPUBLICAN,REPUBLICAN,trent lott,lott t,1,False,654941.0,994144.0,65.8798926513664,False,False,True,5,False,-35.17441650473514,32.412791747632426,34.285878102166286
2000,2000,senate,MS,,False,False,"TROY D. BROWN, SR.",DEMOCRAT,DEMOCRAT,troy d brown,brown t,1,False,314090.0,994144.0,31.594014549200114,False,False,False,5,False,-35.17441650473514,32.412791747632426,34.285878102166286
2000,2000,senate,MO,,False,False,CHARLES DOCKINS,OTHER,OTHER,charles dockins,dockins c,1,False,1933.0,2361586.0,0.08185177249526378,False,False,False,7,False,2.0970897739460583,51.048544886973026,2.073183021918321
2000,2000,senate,MO,,False,False,EVALINE TAYLOR,OTHER,OTHER,evaline taylor,taylor e,1,False,10612.0,2361586.0,0.44935903244683867,False,False,False,7,False,2.0970897739460583,51.048544886973026,2.073183021918321
2000,2000,senate,MO,,False,False,GRANT SAMUEL STAUFFER,OTHER,LIBERTARIAN,grant samuel stauffer,stauffer g,1,False,10198.0,2361586.0,0.4318284407173823,False,False,False,7,False,2.0970897739460583,51.048544886973026,2.073183021918321
2000,2000,senate,MO,,False,False,HUGH FOLEY,OTHER,OTHER,hugh foley,foley h,1,False,4166.0,2361586.0,0.17640687233071334,False,False,False,7,False,2.0970897739460583,51.048544886973026,2.073183021918321
2000,2000,senate,MO,,False,False,JOHN ASHCROFT,REPUBLICAN,REPUBLICAN,john ashcroft,ashcroft j,1,False,1142852.0,2361586.0,48.393410191286705,False,False,False,7,False,2.0970897739460583,51.048544886973026,2.073183021918321
2000,2000,senate,MO,,False,False,MEL CARNAHAN,DEMOCRAT,DEMOCRAT,mel carnahan,carnahan m,1,False,1191812.0,2361586.0,50.46659321320502,False,False,True,7,False,2.0970897739460583,51.048544886973026,2.073183021918321
2000,2000,senate,MO,,False,False,,OTHER,OTHER,,,1,False,13.0,2361586.0,0.0005504775180747176,True,False,False,7,False,2.0970897739460583,51.048544886973026,2.073183021918321
2000,2000,senate,MT,,False,False,BRIAN SCHWEITZER,DEMOCRAT,DEMOCRAT,brian schweitzer,schweitzer b,1,False,194430.0,411601.0,47.2374945639102,False,False,False,3,False,-3.3917001232261397,48.30414993838693,3.316804380941737
2000,2000,senate,MT,,False,False,CONRAD BURNS,REPUBLICAN,REPUBLICAN,conrad burns,burns c,1,False,208082.0,411601.0,50.55429894485193,False,False,True,3,False,-3.3917001232261397,48.30414993838693,3.316804380941737
2000,2000,senate,MT,,False,False,GARY LEE,OTHER,OTHER,gary lee,lee g,1,False,9089.0,411601.0,2.2082064912378736,False,False,False,3,False,-3.3917001232261397,48.30414993838693,3.316804380941737
2000,2000,senate,NE,,False,False,BEN NELSON,DEMOCRAT,DEMOCRAT,ben nelson,nelson b,1,False,353093.0,692350.0,50.999205604101974,False,False,True,3,False,2.1873326869926344,51.09366634349632,2.183288799017838
2000,2000,senate,NE,,False,False,DON STENBERG,REPUBLICAN,REPUBLICAN,don stenberg,stenberg d,1,False,337977.0,692350.0,48.815916805084136,False,False,False,3,False,2.1873326869926344,51.09366634349632,2.183288799017838
2000,2000,senate,NE,,False,False,,OTHER,OTHER,,,1,False,1280.0,692350.0,0.1848775908138947,True,False,False,3,False,2.1873326869926344,51.09366634349632,2.183288799017838
2000,2000,senate,NV,,False,False,BILL GRUTZMACHER,OTHER,OTHER,bill grutzmacher,grutzmacher b,1,False,1579.0,600776.0,0.26282674407765955,False,False,False,9,False,-16.24527416437735,41.877362917811325,15.384602580662344
2000,2000,senate,NV,,False,False,BLANK VOTE,OTHER,OTHER,blank vote,vote b,1,False,457.0,600776.0,0.07606828501804333,False,False,False,9,False,-16.24527416437735,41.877362917811325,15.384602580662344
2000,2000,senate,NV,,False,False,ED BERNSTEIN,DEMOCRAT,DEMOCRAT,ed bernstein,bernstein e,1,False,238260.0,600776.0,39.658708070894974,False,False,False,9,False,-16.24527416437735,41.877362917811325,15.384602580662344
2000,2000,senate,NV,,False,False,ERNIE BERGHOF,OTHER,OTHER,ernie berghof,berghof e,1,False,2540.0,600776.0,0.4227865294219476,False,False,False,9,False,-16.24527416437735,41.877362917811325,15.384602580662344
2000,2000,senate,NV,,False,False,J. J. JOHNSON,OTHER,LIBERTARIAN,j j johnson,johnson j,1,False,5395.0,600776.0,0.8980052465477982,False,False,False,9,False,-16.24527416437735,41.877362917811325,15.384602580662344
2000,2000,senate,NV,,False,False,JOHN ENSIGN,REPUBLICAN,REPUBLICAN,john ensign,ensign j,1,False,330687.0,600776.0,55.04331065155732,False,False,True,9,False,-16.24527416437735,41.877362917811325,15.384602580662344
2000,2000,senate,NV,,False,False,KATHRYN RUSCO,OTHER,OTHER,kathryn rusco,rusco k,1,False,10286.0,600776.0,1.7121189927693516,False,False,False,9,False,-16.24527416437735,41.877362917811325,15.384602580662344
2000,2000,senate,NV,,False,False,NONE OF THESE CANDIDATES,OTHER,OTHER,none of these candidates,candidates n,1,False,11503.0,600776.0,1.9146903338349068,False,False,False,9,False,-16.24527416437735,41.877362917811325,15.384602580662344
2000,2000,senate,NV,,False,False,OVER VOTE,OTHER,OTHER,over vote,vote o,1,False,69.0,600776.0,0.01148514587799779,False,False,False,9,False,-16.24527416437735,41.877362917811325,15.384602580662344
2000,2000,senate,NJ,,False,False,BOB FRANKS,REPUBLICAN,REPUBLICAN,bob franks,franks b,1,False,1420267.0,3015662.0,47.09635894208303,False,False,False,11,False,3.1031852591707194,51.55159262958536,3.016584749882447
2000,2000,senate,NJ,,False,False,BRUCE AFRAN,OTHER,OTHER,bruce afran,afran b,1,False,32841.0,3015662.0,1.0890146176859343,False,False,False,11,False,3.1031852591707194,51.55159262958536,3.016584749882447
2000,2000,senate,NJ,,False,False,DENNIS A. BREEN,OTHER,OTHER,dennis a breen,breen d,1,False,6061.0,3015662.0,0.2009840625375125,False,False,False,11,False,3.1031852591707194,51.55159262958536,3.016584749882447
2000,2000,senate,NJ,,False,False,EMERSON ELLETT,OTHER,OTHER,emerson ellett,ellett e,1,False,7241.0,3015662.0,0.240113116125083,False,False,False,11,False,3.1031852591707194,51.55159262958536,3.016584749882447
2000,2000,senate,NJ,,False,False,GEORGE GOSTIGIAN,OTHER,OTHER,george gostigian,gostigian g,1,False,2536.0,3015662.0,0.08409430499837184,False,False,False,11,False,3.1031852591707194,51.55159262958536,3.016584749882447
2000,2000,senate,NJ,,False,False,GREGORY PASON,OTHER,OTHER,gregory pason,pason g,1,False,3365.0,3015662.0,0.11158412315438535,False,False,False,11,False,3.1031852591707194,51.55159262958536,3.016584749882447
2000,2000,senate,NJ,,False,False,J. M. CARTER,OTHER,OTHER,j m carter,carter j,1,False,5657.0,3015662.0,0.1875873357160053,False,False,False,11,False,3.1031852591707194,51.55159262958536,3.016584749882447
2000,2000,senate,NJ,,False,False,JON S. CORZINE,DEMOCRAT,DEMOCRAT,jon s corzine,corzine j,1,False,1511237.0,3015662.0,50.11294369196548,False,False,True,11,False,3.1031852591707194,51.55159262958536,3.016584749882447
2000,2000,senate,NJ,,False,False,LORRAINE LANEVE,OTHER,OTHER,lorraine laneve,laneve l,1,False,3836.0,3015662.0,0.12720258437450882,False,False,False,11,False,3.1031852591707194,51.55159262958536,3.016584749882447
2000,2000,senate,NJ,,False,False,NANCY ROSENSTOCK,OTHER,OTHER,nancy rosenstock,rosenstock n,1,False,3309.0,3015662.0,0.10972715111972098,False,False,False,11,False,3.1031852591707194,51.55159262958536,3.016584749882447
2000,2000,senate,NJ,,False,False,PAT DINIZIO,OTHER,OTHER,pat dinizio,dinizio p,1,False,19312.0,3015662.0,0.6403900702399672,False,False,False,11,False,3.1031852591707194,51.55159262958536,3.016584749882447
2000,2000,senate,NM,,False,False,BILL REDMOND,REPUBLICAN,REPUBLICAN,bill redmond,redmond b,1,False,225517.0,589526.0,38.25395317594135,False,False,False,3,False,23.457686831471964,61.72884341573598,23.44714228040833
2000,2000,senate,NM,,False,False,JEFF BINGAMAN,DEMOCRAT,DEMOCRAT,jeff bingaman,bingaman j,1,False,363744.0,589526.0,61.70109545634968,False,False,True,3,False,23.457686831471964,61.72884341573598,23.44714228040833
2000,2000,senate,NM,,False,False,,OTHER,OTHER,,,1,False,265.0,589526.0,0.04495136770897297,True,False,False,3,False,23.457686831471964,61.72884341573598,23.44714228040833
2000,2000,senate,NY,,False,False,BLANK VOTE/SCATTERING,OTHER,OTHER,blank vote scattering,scattering b,1,False,179823.0,6959662.0,2.583789270226054,False,False,False,9,False,12.480489386226107,56.240244693113056,11.948568766701602
2000,2000,senate,NY,,False,False,HILLARY RODHAM CLINTON,DEMOCRAT,DEMOCRAT,hillary rodham clinton,clinton h,3,False,3747310.0,6959662.0,53.84327572229801,False,False,True,9,False,12.480489386226107,56.240244693113056,11.948568766701602
2000,2000,senate,NY,,False,False,JACOB J. PERASSO,OTHER,OTHER,jacob j perasso,perasso j,1,False,3040.0,6959662.0,0.043680282174622845,False,False,False,9,False,12.480489386226107,56.240244693113056,11.948568766701602
2000,2000,senate,NY,,False,False,JEFFREY E. GRAHAM,OTHER,OTHER,jeffrey e graham,graham j,1,False,43181.0,6959662.0,0.6204467975599964,False,False,False,9,False,12.480489386226107,56.240244693113056,11.948568766701602
2000,2000,senate,NY,,False,False,JOHN CLIFTON,OTHER,LIBERTARIAN,john clifton,clifton j,1,False,4734.0,6959662.0,0.0680205446758765,False,False,False,9,False,12.480489386226107,56.240244693113056,11.948568766701602
2000,2000,senate,NY,,False,False,JOHN O. ADEFOPE,OTHER,OTHER,john o adefope,adefope j,1,False,21439.0,6959662.0,0.3080465689282037,False,False,False,9,False,12.480489386226107,56.240244693113056,11.948568766701602
2000,2000,senate,NY,,False,False,LOUIS P. WEIN,OTHER,OTHER,louis p wein,wein l,1,False,3414.0,6959662.0,0.049054106363211315,False,False,False,9,False,12.480489386226107,56.240244693113056,11.948568766701602
2000,2000,senate,NY,,False,False,MARK J. DUNAU,OTHER,OTHER,mark j dunau,dunau m,1,False,40991.0,6959662.0,0.5889797521776201,False,False,False,9,False,12.480489386226107,56.240244693113056,11.948568766701602
2000,2000,senate,NY,,False,False,RICK LAZIO,REPUBLICAN,REPUBLICAN,rick lazio,lazio r,2,False,2915730.0,6959662.0,41.894706955596405,False,False,False,9,False,12.480489386226107,56.240244693113056,11.948568766701602
2000,2000,senate,ND,,False,False,DUANE SAND,REPUBLICAN,REPUBLICAN,duane sand,sand d,1,False,111069.0,287539.0,38.62745575382818,False,False,False,2,False,22.745088492343648,61.37254424617182,22.745088492343648
2000,2000,senate,ND,,False,False,KENT CONRAD,DEMOCRAT,DEMOCRAT,kent conrad,conrad k,1,False,176470.0,287539.0,61.37254424617182,False,False,True,2,False,22.745088492343648,61.37254424617182,22.745088492343648
2000,2000,senate,OH,,False,False,JOHN A. EASTMAN,OTHER,OTHER,john a eastman,eastman j,1,False,70713.0,4448801.0,1.5894844476073442,False,False,False,5,False,-25.12443147385167,37.437784263074164,24.061449365795415
2000,2000,senate,OH,,False,False,JOHN R. MCALISTER,OTHER,LIBERTARIAN,john r mcalister,mcalister j,1,False,116724.0,4448801.0,2.623718165860869,False,False,False,5,False,-25.12443147385167,37.437784263074164,24.061449365795415
2000,2000,senate,OH,,False,False,MIKE DEWINE,REPUBLICAN,REPUBLICAN,mike dewine,dewine m,1,False,2665512.0,4448801.0,59.915289535315246,False,False,True,5,False,-25.12443147385167,37.437784263074164,24.061449365795415
2000,2000,senate,OH,,False,False,TED CELESTE,DEMOCRAT,DEMOCRAT,ted celeste,celeste t,1,False,1595066.0,4448801.0,35.853840169519835,False,False,False,5,False,-25.12443147385167,37.437784263074164,24.061449365795415
2000,2000,senate,OH,,False,False,,OTHER,OTHER,,,1,False,786.0,4448801.0,0.017667681696708844,True,False,False,5,False,-25.12443147385167,37.437784263074164,24.061449365795415
2000,2000,senate,PA,,False,False,JOHN J. FEATHERMAN,OTHER,LIBERTARIAN,john j featherman,featherman j,1,False,45775.0,4735116.0,0.9667133814673178,False,False,False,5,False,-7.0533355474706,46.4733322262647,6.906990240577
2000,2000,senate,PA,,False,False,LESTER B. SEARER,OTHER,OTHER,lester b searer,searer l,1,False,28382.0,4735116.0,0.5993939747199435,False,False,False,5,False,-7.0533355474706,46.4733322262647,6.906990240577
2000,2000,senate,PA,,False,False,RICK SANTORUM,REPUBLICAN,REPUBLICAN,rick santorum,santorum r,1,False,2481962.0,4735116.0,52.41607597364035,False,False,True,5,False,-7.0533355474706,46.4733322262647,6.906990240577
2000,2000,senate,PA,,False,False,ROBERT E. DOMSKE,OTHER,OTHER,robert e domske,domske r,1,False,24089.0,4735116.0,0.508730937109038,False,False,False,5,False,-7.0533355474706,46.4733322262647,6.906990240577
2000,2000,senate,PA,,False,False,RON KLINK,DEMOCRAT,DEMOCRAT,ron klink,klink r,1,False,2154908.0,4735116.0,45.50908573306335,False,False,False,5,False,-7.0533355474706,46.4733322262647,6.906990240577
2000,2000,senate,RI,,False,False,CHRISTOPHER YOUNG,OTHER,OTHER,christopher young,young c,1,False,4107.0,391353.0,1.0494361867674453,False,False,False,4,False,-16.04880986207382,41.97559506896309,15.731321850094416
2000,2000,senate,RI,,False,False,KENNETH P. PROULX,OTHER,OTHER,kenneth p proulx,proulx k,1,False,3635.0,391353.0,0.9288289600437457,False,False,False,4,False,-16.04880986207382,41.97559506896309,15.731321850094416
2000,2000,senate,RI,,False,False,LINCOLN D. CHAFEE,REPUBLICAN,REPUBLICAN,lincoln d chafee,chafee l,1,False,222588.0,391353.0,56.87652835164161,False,False,True,4,False,-16.04880986207382,41.97559506896309,15.731321850094416
2000,2000,senate,RI,,False,False,ROBERT A. WEYGAND,DEMOCRAT,DEMOCRAT,robert a weygand,weygand r,1,False,161023.0,391353.0,41.14520650154719,False,False,False,4,False,-16.04880986207382,41.97559506896309,15.731321850094416
2000,2000,senate,TN,,False,False,BILL FRIST,REPUBLICAN,REPUBLICAN,bill frist,frist b,1,False,1255444.0,1928613.0,65.09569312246677,False,False,True,8,False,-33.8001359909112,33.0999320045444,32.88850588479907
