snapshot_date,category,race_id,chamber,state,district,quantity,unit,n_sources,n_gated,partial,n_withheld,mean,min,max,sd,tier,display,sole_source,oldest_as_of,n_carried,mean_chained,n_common,chain_note
2025-04-02,polling,SEN_MS_2026,senate,MS,,margin_D,margin,1,0,0,0,-22.15,-22.15,-22.15,,open,single,class_polling,2025-04-02,0,-22.15,1,
2025-04-02,polling,SEN_MS_2026,senate,MS,,win_prob_D,prob,1,0,0,0,0.0004,0.0004,0.0004,,open,single,class_polling,2025-04-02,0,0.0054,1,
2025-04-02,polling,SEN_MT_2026,senate,MT,,margin_D,margin,1,0,0,0,-20.23,-20.23,-20.23,,open,single,class_polling,2025-04-02,0,-20.23,1,
2025-04-02,polling,SEN_MT_2026,senate,MT,,win_prob_D,prob,1,0,0,0,0.001,0.001,0.001,,open,single,class_polling,2025-04-02,0,0.0059,1,
2025-04-02,polling,SEN_NC_2026,senate,NC,,margin_D,margin,1,0,0,0,-3.39,-3.39,-3.39,,open,single,class_polling,2025-04-02,0,-3.39,1,
2025-04-02,polling,SEN_NC_2026,senate,NC,,win_prob_D,prob,1,0,0,0,0.3025,0.3025,0.3025,,open,single,class_polling,2025-04-02,0,0.3025,1,
2025-04-02,polling,SEN_NE_2026,senate,NE,,margin_D,margin,1,0,0,0,-21.13,-21.13,-21.13,,open,single,class_polling,2025-04-02,0,-21.13,1,
2025-04-02,polling,SEN_NE_2026,senate,NE,,win_prob_D,prob,1,0,0,0,0.0006,0.0006,0.0006,,open,single,class_polling,2025-04-02,0,0.0055,1,
2025-04-02,polling,SEN_NH_2026,senate,NH,,margin_D,margin,1,0,0,0,3.39,3.39,3.39,,open,single,class_polling,2025-04-02,0,3.39,1,
2025-04-02,polling,SEN_NH_2026,senate,NH,,win_prob_D,prob,1,0,0,0,0.6978,0.6978,0.6978,,open,single,class_polling,2025-04-02,0,0.6978,1,
2025-04-02,polling,SEN_NJ_2026,senate,NJ,,margin_D,margin,1,0,0,0,7.95,7.95,7.95,,open,single,class_polling,2025-04-02,0,7.95,1,
2025-04-02,polling,SEN_NJ_2026,senate,NJ,,win_prob_D,prob,1,0,0,0,0.8877,0.8877,0.8877,,open,single,class_polling,2025-04-02,0,0.8877,1,
2025-04-02,polling,SEN_NM_2026,senate,NM,,margin_D,margin,1,0,0,0,6.77,6.77,6.77,,open,single,class_polling,2025-04-02,0,6.77,1,
2025-04-02,polling,SEN_NM_2026,senate,NM,,win_prob_D,prob,1,0,0,0,0.8494,0.8494,0.8494,,open,single,class_polling,2025-04-02,0,0.8494,1,
2025-04-02,polling,SEN_OH_2026,senate,OH,,margin_D,margin,1,0,0,0,-11.13,-11.13,-11.13,,open,single,class_polling,2025-04-02,0,-11.13,1,
2025-04-02,polling,SEN_OH_2026,senate,OH,,win_prob_D,prob,1,0,0,0,0.0447,0.0447,0.0447,,open,single,class_polling,2025-04-02,0,0.0447,1,
2025-04-02,polling,SEN_OK_2026,senate,OK,,margin_D,margin,1,0,0,0,-35.27,-35.27,-35.27,,open,single,class_polling,2025-04-02,0,-35.27,1,
2025-04-02,polling,SEN_OK_2026,senate,OK,,win_prob_D,prob,1,0,0,0,0.0,0.0,0.0,,open,single,class_polling,2025-04-02,0,0.005,1,
2025-04-02,polling,SEN_OR_2026,senate,OR,,margin_D,margin,1,0,0,0,14.71,14.71,14.71,,open,single,class_polling,2025-04-02,0,14.71,1,
2025-04-02,polling,SEN_OR_2026,senate,OR,,win_prob_D,prob,1,0,0,0,0.9877,0.9877,0.9877,,open,single,class_polling,2025-04-02,0,0.9877,1,
2025-04-02,polling,SEN_RI_2026,senate,RI,,margin_D,margin,1,0,0,0,15.33,15.33,15.33,,open,single,class_polling,2025-04-02,0,15.33,1,
2025-04-02,polling,SEN_RI_2026,senate,RI,,win_prob_D,prob,1,0,0,0,0.9904,0.9904,0.9904,,open,single,class_polling,2025-04-02,0,0.9904,1,
2025-04-02,polling,SEN_SC_2026,senate,SC,,margin_D,margin,1,0,0,0,-17.15,-17.15,-17.15,,open,single,class_polling,2025-04-02,0,-17.15,1,
2025-04-02,polling,SEN_SC_2026,senate,SC,,win_prob_D,prob,1,0,0,0,0.0044,0.0044,0.0044,,open,single,class_polling,2025-04-02,0,0.0088,1,
2025-04-02,polling,SEN_SD_2026,senate,SD,,margin_D,margin,1,0,0,0,-29.73,-29.73,-29.73,,open,single,class_polling,2025-04-02,0,-29.73,1,
2025-04-02,polling,SEN_SD_2026,senate,SD,,win_prob_D,prob,1,0,0,0,0.0,0.0,0.0,,open,single,class_polling,2025-04-02,0,0.005,1,
2025-04-02,polling,SEN_TN_2026,senate,TN,,margin_D,margin,1,0,0,0,-29.11,-29.11,-29.11,,open,single,class_polling,2025-04-02,0,-29.11,1,
2025-04-02,polling,SEN_TN_2026,senate,TN,,win_prob_D,prob,1,0,0,0,0.0,0.0,0.0,,open,single,class_polling,2025-04-02,0,0.005,1,
2025-04-02,polling,SEN_TX_2026,senate,TX,,margin_D,margin,1,0,0,0,-12.43,-12.43,-12.43,,open,single,class_polling,2025-04-02,0,-12.43,1,
2025-04-02,polling,SEN_TX_2026,senate,TX,,win_prob_D,prob,1,0,0,0,0.0289,0.0289,0.0289,,open,single,class_polling,2025-04-02,0,0.0289,1,
2025-04-02,polling,SEN_VA_2026,senate,VA,,margin_D,margin,1,0,0,0,6.39,6.39,6.39,,open,single,class_polling,2025-04-02,0,6.39,1,
2025-04-02,polling,SEN_VA_2026,senate,VA,,win_prob_D,prob,1,0,0,0,0.8355,0.8355,0.8355,,open,single,class_polling,2025-04-02,0,0.8355,1,
2025-04-02,polling,SEN_WV_2026,senate,WV,,margin_D,margin,1,0,0,0,-42.51,-42.51,-42.51,,open,single,class_polling,2025-04-02,0,-42.51,1,
2025-04-02,polling,SEN_WV_2026,senate,WV,,win_prob_D,prob,1,0,0,0,0.0,0.0,0.0,,open,single,class_polling,2025-04-02,0,0.005,1,
2025-04-02,polling,SEN_WY_2026,senate,WY,,margin_D,margin,1,0,0,0,-47.05,-47.05,-47.05,,open,single,class_polling,2025-04-02,0,-47.05,1,
2025-04-02,polling,SEN_WY_2026,senate,WY,,win_prob_D,prob,1,0,0,0,0.0,0.0,0.0,,open,single,class_polling,2025-04-02,0,0.005,1,
2025-04-09,academic,NATL_HOUSE_2026,national,,,margin_D,margin,1,0,0,0,1.79,1.79,1.79,,open,single,academic_bew,2025-04-09,0,1.79,1,
2025-04-09,academic,NATL_HOUSE_2026,national,,,seats_D,seats,1,0,0,0,210.28,210.28,210.28,,open,single,academic_bew,2025-04-09,0,210.28,1,
2025-04-09,academic,NATL_HOUSE_2026,national,,,win_prob_D,prob,1,0,0,0,0.3134,0.3134,0.3134,,open,single,academic_bew,2025-04-09,0,0.3134,1,
2025-04-09,academic,NATL_SENATE_2026,national,,,seats_D,seats,1,0,0,0,47.23,47.23,47.23,,open,single,academic_bew,2025-04-09,0,47.23,1,
2025-04-09,academic,NATL_SENATE_2026,national,,,win_prob_D,prob,1,0,0,0,0.0571,0.0571,0.0571,,open,single,academic_bew,2025-04-09,0,0.0571,1,
2025-04-09,academic,SEN_AK_2026,senate,AK,,margin_D,margin,1,0,0,0,-11.11,-11.11,-11.11,,open,single,academic_bew,2025-04-09,0,-11.11,1,
2025-04-09,academic,SEN_AK_2026,senate,AK,,win_prob_D,prob,1,0,0,0,0.0449,0.0449,0.0449,,open,single,academic_bew,2025-04-09,0,0.0449,1,
2025-04-09,academic,SEN_AL_2026,senate,AL,,margin_D,margin,1,0,0,0,-27.83,-27.83,-27.83,,open,single,academic_bew,2025-04-09,0,-27.83,1,
2025-04-09,academic,SEN_AL_2026,senate,AL,,win_prob_D,prob,1,0,0,0,0.0,0.0,0.0,,open,single,academic_bew,2025-04-09,0,0.005,1,
2025-04-09,academic,SEN_AR_2026,senate,AR,,margin_D,margin,1,0,0,0,-28.83,-28.83,-28.83,,open,single,academic_bew,2025-04-09,0,-28.83,1,
2025-04-09,academic,SEN_AR_2026,senate,AR,,win_prob_D,prob,1,0,0,0,0.0,0.0,0.0,,open,single,academic_bew,2025-04-09,0,0.005,1,
2025-04-09,academic,SEN_CO_2026,senate,CO,,margin_D,margin,1,0,0,0,13.73,13.73,13.73,,open,single,academic_bew,2025-04-09,0,13.73,1,
2025-04-09,academic,SEN_CO_2026,senate,CO,,win_prob_D,prob,1,0,0,0,0.982,0.982,0.982,,open,single,academic_bew,2025-04-09,0,0.982,1,
2025-04-09,academic,SEN_DE_2026,senate,DE,,margin_D,margin,1,0,0,0,17.81,17.81,17.81,,open,single,academic_bew,2025-04-09,0,17.81,1,
2025-04-09,academic,SEN_DE_2026,senate,DE,,win_prob_D,prob,1,0,0,0,0.9967,0.9967,0.9967,,open,single,academic_bew,2025-04-09,0,0.995,1,
2025-04-09,academic,SEN_FL_2026,senate,FL,,margin_D,margin,1,0,0,0,-8.99,-8.99,-8.99,,open,single,academic_bew,2025-04-09,0,-8.99,1,
2025-04-09,academic,SEN_FL_2026,senate,FL,,win_prob_D,prob,1,0,0,0,0.085,0.085,0.085,,open,single,academic_bew,2025-04-09,0,0.085,1,
2025-04-09,academic,SEN_GA_2026,senate,GA,,margin_D,margin,1,0,0,0,0.19,0.19,0.19,,open,single,academic_bew,2025-04-09,0,0.19,1,
2025-04-09,academic,SEN_GA_2026,senate,GA,,win_prob_D,prob,1,0,0,0,0.5116,0.5116,0.5116,,open,single,academic_bew,2025-04-09,0,0.5116,1,
2025-04-09,academic,SEN_IA_2026,senate,IA,,margin_D,margin,1,0,0,0,-10.39,-10.39,-10.39,,open,single,academic_bew,2025-04-09,0,-10.39,1,
2025-04-09,academic,SEN_IA_2026,senate,IA,,win_prob_D,prob,1,0,0,0,0.0563,0.0563,0.0563,,open,single,academic_bew,2025-04-09,0,0.0563,1,
2025-04-09,academic,SEN_ID_2026,senate,ID,,margin_D,margin,1,0,0,0,-34.29,-34.29,-34.29,,open,single,academic_bew,2025-04-09,0,-34.29,1,
2025-04-09,academic,SEN_ID_2026,senate,ID,,win_prob_D,prob,1,0,0,0,0.0,0.0,0.0,,open,single,academic_bew,2025-04-09,0,0.005,1,
2025-04-09,academic,SEN_IL_2026,senate,IL,,margin_D,margin,1,0,0,0,14.47,14.47,14.47,,open,single,academic_bew,2025-04-09,0,14.47,1,
2025-04-09,academic,SEN_IL_2026,senate,IL,,win_prob_D,prob,1,0,0,0,0.9864,0.9864,0.9864,,open,single,academic_bew,2025-04-09,0,0.9864,1,
2025-04-09,academic,SEN_KS_2026,senate,KS,,margin_D,margin,1,0,0,0,-14.27,-14.27,-14.27,,open,single,academic_bew,2025-04-09,0,-14.27,1,
2025-04-09,academic,SEN_KS_2026,senate,KS,,win_prob_D,prob,1,0,0,0,0.0147,0.0147,0.0147,,open,single,academic_bew,2025-04-09,0,0.0147,1,
2025-04-09,academic,SEN_KY_2026,senate,KY,,margin_D,margin,1,0,0,0,-28.09,-28.09,-28.09,,open,single,academic_bew,2025-04-09,0,-28.09,1,
2025-04-09,academic,SEN_KY_2026,senate,KY,,win_prob_D,prob,1,0,0,0,0.0,0.0,0.0,,open,single,academic_bew,2025-04-09,0,0.005,1,
2025-04-09,academic,SEN_LA_2026,senate,LA,,margin_D,margin,1,0,0,0,-19.71,-19.71,-19.71,,open,single,academic_bew,2025-04-09,0,-19.71,1,
2025-04-09,academic,SEN_LA_2026,senate,LA,,win_prob_D,prob,1,0,0,0,0.0013,0.0013,0.0013,,open,single,academic_bew,2025-04-09,0,0.0059,1,
2025-04-09,academic,SEN_MA_2026,senate,MA,,margin_D,margin,1,0,0,0,29.77,29.77,29.77,,open,single,academic_bew,2025-04-09,0,29.77,1,
2025-04-09,academic,SEN_MA_2026,senate,MA,,win_prob_D,prob,1,0,0,0,1.0,1.0,1.0,,open,single,academic_bew,2025-04-09,0,0.995,1,
2025-04-09,academic,SEN_ME_2026,senate,ME,,margin_D,margin,1,0,0,0,9.43,9.43,9.43,,open,single,academic_bew,2025-04-09,0,9.43,1,
2025-04-09,academic,SEN_ME_2026,senate,ME,,win_prob_D,prob,1,0,0,0,0.925,0.925,0.925,,open,single,academic_bew,2025-04-09,0,0.925,1,
2025-04-09,academic,SEN_MI_2026,senate,MI,,margin_D,margin,1,0,0,0,1.41,1.41,1.41,,open,single,academic_bew,2025-04-09,0,1.41,1,
2025-04-09,academic,SEN_MI_2026,senate,MI,,win_prob_D,prob,1,0,0,0,0.5852,0.5852,0.5852,,open,single,academic_bew,2025-04-09,0,0.5852,1,
2025-04-09,academic,SEN_MN_2026,senate,MN,,margin_D,margin,1,0,0,0,6.85,6.85,6.85,,open,single,academic_bew,2025-04-09,0,6.85,1,
2025-04-09,academic,SEN_MN_2026,senate,MN,,win_prob_D,prob,1,0,0,0,0.8522,0.8522,0.8522,,open,single,academic_bew,2025-04-09,0,0.8522,1,
2025-04-09,academic,SEN_MS_2026,senate,MS,,margin_D,margin,1,0,0,0,-19.77,-19.77,-19.77,,open,single,academic_bew,2025-04-09,0,-19.77,1,
2025-04-09,academic,SEN_MS_2026,senate,MS,,win_prob_D,prob,1,0,0,0,0.0013,0.0013,0.0013,,open,single,academic_bew,2025-04-09,0,0.0059,1,
2025-04-09,academic,SEN_MT_2026,senate,MT,,margin_D,margin,1,0,0,0,-17.85,-17.85,-17.85,,open,single,academic_bew,2025-04-09,0,-17.85,1,
2025-04-09,academic,SEN_MT_2026,senate,MT,,win_prob_D,prob,1,0,0,0,0.0032,0.0032,0.0032,,open,single,academic_bew,2025-04-09,0,0.0071,1,
2025-04-09,academic,SEN_NC_2026,senate,NC,,margin_D,margin,1,0,0,0,-1.01,-1.01,-1.01,,open,single,academic_bew,2025-04-09,0,-1.01,1,
2025-04-09,academic,SEN_NC_2026,senate,NC,,win_prob_D,prob,1,0,0,0,0.4387,0.4387,0.4387,,open,single,academic_bew,2025-04-09,0,0.4387,1,
2025-04-09,academic,SEN_NE_2026,senate,NE,,margin_D,margin,1,0,0,0,-18.75,-18.75,-18.75,,open,single,academic_bew,2025-04-09,0,-18.75,1,
2025-04-09,academic,SEN_NE_2026,senate,NE,,win_prob_D,prob,1,0,0,0,0.0021,0.0021,0.0021,,open,single,academic_bew,2025-04-09,0,0.0064,1,
2025-04-09,academic,SEN_NH_2026,senate,NH,,margin_D,margin,1,0,0,0,5.77,5.77,5.77,,open,single,academic_bew,2025-04-09,0,5.77,1,
2025-04-09,academic,SEN_NH_2026,senate,NH,,win_prob_D,prob,1,0,0,0,0.8108,0.8108,0.8108,,open,single,academic_bew,2025-04-09,0,0.8108,1,
2025-04-09,academic,SEN_NJ_2026,senate,NJ,,margin_D,margin,1,0,0,0,10.33,10.33,10.33,,open,single,academic_bew,2025-04-09,0,10.33,1,
2025-04-09,academic,SEN_NJ_2026,senate,NJ,,win_prob_D,prob,1,0,0,0,0.9426,0.9426,0.9426,,open,single,academic_bew,2025-04-09,0,0.9426,1,
2025-04-09,academic,SEN_NM_2026,senate,NM,,margin_D,margin,1,0,0,0,9.15,9.15,9.15,,open,single,academic_bew,2025-04-09,0,9.15,1,
2025-04-09,academic,SEN_NM_2026,senate,NM,,win_prob_D,prob,1,0,0,0,0.9188,0.9188,0.9188,,open,single,academic_bew,2025-04-09,0,0.9188,1,
2025-04-09,academic,SEN_OH_2026,senate,OH,,margin_D,margin,1,0,0,0,-8.75,-8.75,-8.75,,open,single,academic_bew,2025-04-09,0,-8.75,1,
2025-04-09,academic,SEN_OH_2026,senate,OH,,win_prob_D,prob,1,0,0,0,0.0908,0.0908,0.0908,,open,single,academic_bew,2025-04-09,0,0.0908,1,
2025-04-09,academic,SEN_OK_2026,senate,OK,,margin_D,margin,1,0,0,0,-32.89,-32.89,-32.89,,open,single,academic_bew,2025-04-09,0,-32.89,1,
2025-04-09,academic,SEN_OK_2026,senate,OK,,win_prob_D,prob,1,0,0,0,0.0,0.0,0.0,,open,single,academic_bew,2025-04-09,0,0.005,1,
2025-04-09,academic,SEN_OR_2026,senate,OR,,margin_D,margin,1,0,0,0,17.09,17.09,17.09,,open,single,academic_bew,2025-04-09,0,17.09,1,
2025-04-09,academic,SEN_OR_2026,senate,OR,,win_prob_D,prob,1,0,0,0,0.9955,0.9955,0.9955,,open,single,academic_bew,2025-04-09,0,0.995,1,
2025-04-09,academic,SEN_RI_2026,senate,RI,,margin_D,margin,1,0,0,0,17.71,17.71,17.71,,open,single,academic_bew,2025-04-09,0,17.71,1,
2025-04-09,academic,SEN_RI_2026,senate,RI,,win_prob_D,prob,1,0,0,0,0.9966,0.9966,0.9966,,open,single,academic_bew,2025-04-09,0,0.995,1,
2025-04-09,academic,SEN_SC_2026,senate,SC,,margin_D,margin,1,0,0,0,-14.77,-14.77,-14.77,,open,single,academic_bew,2025-04-09,0,-14.77,1,
2025-04-09,academic,SEN_SC_2026,senate,SC,,win_prob_D,prob,1,0,0,0,0.0121,0.0121,0.0121,,open,single,academic_bew,2025-04-09,0,0.0124,1,
2025-04-09,academic,SEN_SD_2026,senate,SD,,margin_D,margin,1,0,0,0,-27.35,-27.35,-27.35,,open,single,academic_bew,2025-04-09,0,-27.35,1,
2025-04-09,academic,SEN_SD_2026,senate,SD,,win_prob_D,prob,1,0,0,0,0.0,0.0,0.0,,open,single,academic_bew,2025-04-09,0,0.005,1,
2025-04-09,academic,SEN_TN_2026,senate,TN,,margin_D,margin,1,0,0,0,-26.73,-26.73,-26.73,,open,single,academic_bew,2025-04-09,0,-26.73,1,
2025-04-09,academic,SEN_TN_2026,senate,TN,,win_prob_D,prob,1,0,0,0,0.0,0.0,0.0,,open,single,academic_bew,2025-04-09,0,0.005,1,
2025-04-09,academic,SEN_TX_2026,senate,TX,,margin_D,margin,1,0,0,0,-10.05,-10.05,-10.05,,open,single,academic_bew,2025-04-09,0,-10.05,1,
2025-04-09,academic,SEN_TX_2026,senate,TX,,win_prob_D,prob,1,0,0,0,0.0625,0.0625,0.0625,,open,single,academic_bew,2025-04-09,0,0.0625,1,
2025-04-09,academic,SEN_VA_2026,senate,VA,,margin_D,margin,1,0,0,0,8.77,8.77,8.77,,open,single,academic_bew,2025-04-09,0,8.77,1,
2025-04-09,academic,SEN_VA_2026,senate,VA,,win_prob_D,prob,1,0,0,0,0.9097,0.9097,0.9097,,open,single,academic_bew,2025-04-09,0,0.9097,1,
2025-04-09,academic,SEN_WV_2026,senate,WV,,margin_D,margin,1,0,0,0,-40.13,-40.13,-40.13,,open,single,academic_bew,2025-04-09,0,-40.13,1,
2025-04-09,academic,SEN_WV_2026,senate,WV,,win_prob_D,prob,1,0,0,0,0.0,0.0,0.0,,open,single,academic_bew,2025-04-09,0,0.005,1,
2025-04-09,academic,SEN_WY_2026,senate,WY,,margin_D,margin,1,0,0,0,-44.67,-44.67,-44.67,,open,single,academic_bew,2025-04-09,0,-44.67,1,
2025-04-09,academic,SEN_WY_2026,senate,WY,,win_prob_D,prob,1,0,0,0,0.0,0.0,0.0,,open,single,academic_bew,2025-04-09,0,0.005,1,
2025-04-09,polling,NATL_HOUSE_2026,national,,,seats_D,seats,1,0,0,0,204.14,204.14,204.14,,open,single,class_polling,2025-04-09,0,204.14,1,
2025-04-09,polling,NATL_HOUSE_2026,national,,,win_prob_D,prob,1,0,0,0,0.191,0.191,0.191,,open,single,class_polling,2025-04-09,0,0.191,1,
2025-04-09,polling,NATL_SENATE_2026,national,,,seats_D,seats,1,0,0,0,46.48,46.48,46.48,,open,single,class_polling,2025-04-09,0,46.48,1,
2025-04-09,polling,NATL_SENATE_2026,national,,,win_prob_D,prob,1,0,0,0,0.027,0.027,0.027,,open,single,class_polling,2025-04-09,0,0.0302,1,
2025-04-09,polling,SEN_AK_2026,senate,AK,,margin_D,margin,1,0,0,0,-12.66,-12.66,-12.66,,open,single,class_polling,2025-04-09,0,-12.66,1,
2025-04-09,polling,SEN_AK_2026,senate,AK,,win_prob_D,prob,1,0,0,0,0.0266,0.0266,0.0266,,open,single,class_polling,2025-04-09,0,0.0278,1,
2025-04-09,polling,SEN_AL_2026,senate,AL,,margin_D,margin,1,0,0,0,-29.38,-29.38,-29.38,,open,single,class_polling,2025-04-09,0,-29.38,1,
2025-04-09,polling,SEN_AL_2026,senate,AL,,win_prob_D,prob,1,0,0,0,0.0,0.0,0.0,,open,single,class_polling,2025-04-09,0,0.005,1,
2025-04-09,polling,SEN_AR_2026,senate,AR,,margin_D,margin,1,0,0,0,-30.38,-30.38,-30.38,,open,single,class_polling,2025-04-09,0,-30.38,1,
2025-04-09,polling,SEN_AR_2026,senate,AR,,win_prob_D,prob,1,0,0,0,0.0,0.0,0.0,,open,single,class_polling,2025-04-09,0,0.005,1,
2025-04-09,polling,SEN_CO_2026,senate,CO,,margin_D,margin,1,0,0,0,12.18,12.18,12.18,,open,single,class_polling,2025-04-09,0,12.18,1,
2025-04-09,polling,SEN_CO_2026,senate,CO,,win_prob_D,prob,1,0,0,0,0.9685,0.9685,0.9685,,open,single,class_polling,2025-04-09,0,0.9685,1,
2025-04-09,polling,SEN_DE_2026,senate,DE,,margin_D,margin,1,0,0,0,16.26,16.26,16.26,,open,single,class_polling,2025-04-09,0,16.26,1,
2025-04-09,polling,SEN_DE_2026,senate,DE,,win_prob_D,prob,1,0,0,0,0.9935,0.9935,0.9935,,open,single,class_polling,2025-04-09,0,0.9935,1,
2025-04-09,polling,SEN_FL_2026,senate,FL,,margin_D,margin,1,0,0,0,-10.54,-10.54,-10.54,,open,single,class_polling,2025-04-09,0,-10.54,1,
2025-04-09,polling,SEN_FL_2026,senate,FL,,win_prob_D,prob,1,0,0,0,0.0538,0.0538,0.0538,,open,single,class_polling,2025-04-09,0,0.0538,1,
2025-04-09,polling,SEN_GA_2026,senate,GA,,margin_D,margin,1,0,0,0,-1.36,-1.36,-1.36,,open,single,class_polling,2025-04-09,0,-1.36,1,
2025-04-09,polling,SEN_GA_2026,senate,GA,,win_prob_D,prob,1,0,0,0,0.4178,0.4178,0.4178,,open,single,class_polling,2025-04-09,0,0.4178,1,
2025-04-09,polling,SEN_IA_2026,senate,IA,,margin_D,margin,1,0,0,0,-11.94,-11.94,-11.94,,open,single,class_polling,2025-04-09,0,-11.94,1,
2025-04-09,polling,SEN_IA_2026,senate,IA,,win_prob_D,prob,1,0,0,0,0.0342,0.0342,0.0342,,open,single,class_polling,2025-04-09,0,0.0342,1,
2025-04-09,polling,SEN_ID_2026,senate,ID,,margin_D,margin,1,0,0,0,-35.84,-35.84,-35.84,,open,single,class_polling,2025-04-09,0,-35.84,1,
2025-04-09,polling,SEN_ID_2026,senate,ID,,win_prob_D,prob,1,0,0,0,0.0,0.0,0.0,,open,single,class_polling,2025-04-09,0,0.005,1,
2025-04-09,polling,SEN_IL_2026,senate,IL,,margin_D,margin,1,0,0,0,12.92,12.92,12.92,,open,single,class_polling,2025-04-09,0,12.92,1,
2025-04-09,polling,SEN_IL_2026,senate,IL,,win_prob_D,prob,1,0,0,0,0.9757,0.9757,0.9757,,open,single,class_polling,2025-04-09,0,0.9757,1,
2025-04-09,polling,SEN_KS_2026,senate,KS,,margin_D,margin,1,0,0,0,-15.82,-15.82,-15.82,,open,single,class_polling,2025-04-09,0,-15.82,1,
2025-04-09,polling,SEN_KS_2026,senate,KS,,win_prob_D,prob,1,0,0,0,0.0079,0.0079,0.0079,,open,single,class_polling,2025-04-09,0,0.0121,1,
2025-04-09,polling,SEN_KY_2026,senate,KY,,margin_D,margin,1,0,0,0,-29.64,-29.64,-29.64,,open,single,class_polling,2025-04-09,0,-29.64,1,
2025-04-09,polling,SEN_KY_2026,senate,KY,,win_prob_D,prob,1,0,0,0,0.0,0.0,0.0,,open,single,class_polling,2025-04-09,0,0.005,1,
2025-04-09,polling,SEN_LA_2026,senate,LA,,margin_D,margin,1,0,0,0,-21.26,-21.26,-21.26,,open,single,class_polling,2025-04-09,0,-21.26,1,
2025-04-09,polling,SEN_LA_2026,senate,LA,,win_prob_D,prob,1,0,0,0,0.0006,0.0006,0.0006,,open,single,class_polling,2025-04-09,0,0.0056,1,
2025-04-09,polling,SEN_MA_2026,senate,MA,,margin_D,margin,1,0,0,0,28.22,28.22,28.22,,open,single,class_polling,2025-04-09,0,28.22,1,
2025-04-09,polling,SEN_MA_2026,senate,MA,,win_prob_D,prob,1,0,0,0,1.0,1.0,1.0,,open,single,class_polling,2025-04-09,0,0.995,1,
2025-04-09,polling,SEN_ME_2026,senate,ME,,margin_D,margin,1,0,0,0,7.88,7.88,7.88,,open,single,class_polling,2025-04-09,0,7.88,1,
2025-04-09,polling,SEN_ME_2026,senate,ME,,win_prob_D,prob,1,0,0,0,0.8856,0.8856,0.8856,,open,single,class_polling,2025-04-09,0,0.8856,1,
2025-04-09,polling,SEN_MI_2026,senate,MI,,margin_D,margin,1,0,0,0,-0.14,-0.14,-0.14,,open,single,class_polling,2025-04-09,0,-0.14,1,
2025-04-09,polling,SEN_MI_2026,senate,MI,,win_prob_D,prob,1,0,0,0,0.4915,0.4915,0.4915,,open,single,class_polling,2025-04-09,0,0.4915,1,
2025-04-09,polling,SEN_MN_2026,senate,MN,,margin_D,margin,1,0,0,0,5.3,5.3,5.3,,open,single,class_polling,2025-04-09,0,5.3,1,
2025-04-09,polling,SEN_MN_2026,senate,MN,,win_prob_D,prob,1,0,0,0,0.7908,0.7908,0.7908,,open,single,class_polling,2025-04-09,0,0.7908,1,
2025-04-09,polling,SEN_MS_2026,senate,MS,,margin_D,margin,1,0,0,0,-21.32,-21.32,-21.32,,open,single,class_polling,2025-04-09,0,-21.32,1,
2025-04-09,polling,SEN_MS_2026,senate,MS,,win_prob_D,prob,1,0,0,0,0.0006,0.0006,0.0006,,open,single,class_polling,2025-04-09,0,0.0056,1,
2025-04-09,polling,SEN_MT_2026,senate,MT,,margin_D,margin,1,0,0,0,-19.4,-19.4,-19.4,,open,single,class_polling,2025-04-09,0,-19.4,1,
2025-04-09,polling,SEN_MT_2026,senate,MT,,win_prob_D,prob,1,0,0,0,0.0015,0.0015,0.0015,,open,single,class_polling,2025-04-09,0,0.0064,1,
2025-04-09,polling,SEN_NC_2026,senate,NC,,margin_D,margin,1,0,0,0,-2.56,-2.56,-2.56,,open,single,class_polling,2025-04-09,0,-2.56,1,
2025-04-09,polling,SEN_NC_2026,senate,NC,,win_prob_D,prob,1,0,0,0,0.348,0.348,0.348,,open,single,class_polling,2025-04-09,0,0.348,1,
2025-04-09,polling,SEN_NE_2026,senate,NE,,margin_D,margin,1,0,0,0,-20.3,-20.3,-20.3,,open,single,class_polling,2025-04-09,0,-20.3,1,
2025-04-09,polling,SEN_NE_2026,senate,NE,,win_prob_D,prob,1,0,0,0,0.001,0.001,0.001,,open,single,class_polling,2025-04-09,0,0.0059,1,
2025-04-09,polling,SEN_NH_2026,senate,NH,,margin_D,margin,1,0,0,0,4.22,4.22,4.22,,open,single,class_polling,2025-04-09,0,4.22,1,
2025-04-09,polling,SEN_NH_2026,senate,NH,,win_prob_D,prob,1,0,0,0,0.7404,0.7404,0.7404,,open,single,class_polling,2025-04-09,0,0.7404,1,
2025-04-09,polling,SEN_NJ_2026,senate,NJ,,margin_D,margin,1,0,0,0,8.78,8.78,8.78,,open,single,class_polling,2025-04-09,0,8.78,1,
2025-04-09,polling,SEN_NJ_2026,senate,NJ,,win_prob_D,prob,1,0,0,0,0.91,0.91,0.91,,open,single,class_polling,2025-04-09,0,0.91,1,
2025-04-09,polling,SEN_NM_2026,senate,NM,,margin_D,margin,1,0,0,0,7.6,7.6,7.6,,open,single,class_polling,2025-04-09,0,7.6,1,
2025-04-09,polling,SEN_NM_2026,senate,NM,,win_prob_D,prob,1,0,0,0,0.8771,0.8771,0.8771,,open,single,class_polling,2025-04-09,0,0.8771,1,
