snapshot_date,source_id,race_id,chamber,state,district,value
2025-07-11,wikipedia,GOV_MA_2026,governor,MA,,inside_elections:Solid D
2025-07-11,wikipedia,GOV_MA_2026,governor,MA,,sabato:Safe D
2025-07-11,wikipedia,GOV_MI_2026,governor,MI,,cook:Toss-up
2025-07-11,wikipedia,GOV_MI_2026,governor,MI,,sabato:Toss-up
2025-07-11,wikipedia,GOV_MN_2026,governor,MN,,cook:Likely D
2025-07-11,wikipedia,GOV_MN_2026,governor,MN,,inside_elections:Solid D
2025-07-11,wikipedia,GOV_MN_2026,governor,MN,,sabato:Likely D
2025-07-11,wikipedia,GOV_NE_2026,governor,NE,,cook:Solid R
2025-07-11,wikipedia,GOV_NE_2026,governor,NE,,inside_elections:Solid R
2025-07-11,wikipedia,GOV_NE_2026,governor,NE,,sabato:Safe R
2025-07-11,wikipedia,GOV_NV_2026,governor,NV,,cook:Toss-up
2025-07-11,wikipedia,GOV_NV_2026,governor,NV,,sabato:Lean R
2025-07-11,wikipedia,GOV_NH_2026,governor,NH,,cook:Likely R
2025-07-11,wikipedia,GOV_NH_2026,governor,NH,,inside_elections:Solid R
2025-07-11,wikipedia,GOV_NH_2026,governor,NH,,sabato:Likely R
2025-07-11,wikipedia,GOV_NM_2026,governor,NM,,cook:Likely D
2025-07-11,wikipedia,GOV_NM_2026,governor,NM,,sabato:Likely D
2025-07-11,wikipedia,GOV_NY_2026,governor,NY,,cook:Likely D
2025-07-11,wikipedia,GOV_NY_2026,governor,NY,,sabato:Likely D
2025-07-11,wikipedia,GOV_OH_2026,governor,OH,,cook:Likely R
2025-07-11,wikipedia,GOV_OH_2026,governor,OH,,inside_elections:Solid R
2025-07-11,wikipedia,GOV_OH_2026,governor,OH,,sabato:Likely R
2025-07-11,wikipedia,GOV_OK_2026,governor,OK,,cook:Solid R
2025-07-11,wikipedia,GOV_OK_2026,governor,OK,,inside_elections:Solid R
2025-07-11,wikipedia,GOV_OK_2026,governor,OK,,sabato:Safe R
2025-07-11,wikipedia,GOV_OR_2026,governor,OR,,cook:Solid D
2025-07-11,wikipedia,GOV_OR_2026,governor,OR,,inside_elections:Solid D
2025-07-11,wikipedia,GOV_OR_2026,governor,OR,,sabato:Likely D
2025-07-11,wikipedia,GOV_PA_2026,governor,PA,,cook:Likely D
2025-07-11,wikipedia,GOV_PA_2026,governor,PA,,sabato:Likely D
2025-07-11,wikipedia,GOV_RI_2026,governor,RI,,cook:Solid D
2025-07-11,wikipedia,GOV_RI_2026,governor,RI,,inside_elections:Solid D
2025-07-11,wikipedia,GOV_RI_2026,governor,RI,,sabato:Likely D
2025-07-11,wikipedia,GOV_SC_2026,governor,SC,,cook:Solid R
2025-07-11,wikipedia,GOV_SC_2026,governor,SC,,inside_elections:Solid R
2025-07-11,wikipedia,GOV_SC_2026,governor,SC,,sabato:Safe R
2025-07-11,wikipedia,GOV_SD_2026,governor,SD,,cook:Solid R
2025-07-11,wikipedia,GOV_SD_2026,governor,SD,,inside_elections:Solid R
2025-07-11,wikipedia,GOV_SD_2026,governor,SD,,sabato:Safe R
2025-07-11,wikipedia,GOV_TN_2026,governor,TN,,cook:Solid R
2025-07-11,wikipedia,GOV_TN_2026,governor,TN,,inside_elections:Solid R
2025-07-11,wikipedia,GOV_TN_2026,governor,TN,,sabato:Safe R
2025-07-11,wikipedia,GOV_TX_2026,governor,TX,,cook:Solid R
2025-07-11,wikipedia,GOV_TX_2026,governor,TX,,inside_elections:Solid R
2025-07-11,wikipedia,GOV_TX_2026,governor,TX,,sabato:Safe R
2025-07-11,wikipedia,GOV_VT_2026,governor,VT,,cook:Solid R
2025-07-11,wikipedia,GOV_VT_2026,governor,VT,,inside_elections:Solid R
2025-07-11,wikipedia,GOV_VT_2026,governor,VT,,sabato:Likely R
2025-07-11,wikipedia,GOV_WI_2026,governor,WI,,cook:Toss-up
2025-07-11,wikipedia,GOV_WI_2026,governor,WI,,sabato:Lean D
2025-07-11,wikipedia,GOV_WY_2026,governor,WY,,cook:Solid R
2025-07-11,wikipedia,GOV_WY_2026,governor,WY,,inside_elections:Solid R
2025-07-11,wikipedia,GOV_WY_2026,governor,WY,,sabato:Safe R
2025-07-12,wikipedia,HOU_AK_01_2026,house,AK,01,cook:Likely R
2025-07-12,wikipedia,HOU_AK_01_2026,house,AK,01,inside_elections:Likely R
2025-07-12,wikipedia,HOU_AK_01_2026,house,AK,01,sabato:Likely R
2025-07-12,wikipedia,HOU_AZ_01_2026,house,AZ,01,cook:Toss-up
2025-07-12,wikipedia,HOU_AZ_01_2026,house,AZ,01,inside_elections:Tilt R
2025-07-12,wikipedia,HOU_AZ_01_2026,house,AZ,01,sabato:Toss-up
2025-07-12,wikipedia,HOU_AZ_02_2026,house,AZ,02,cook:Likely R
2025-07-12,wikipedia,HOU_AZ_02_2026,house,AZ,02,inside_elections:Likely R
2025-07-12,wikipedia,HOU_AZ_02_2026,house,AZ,02,sabato:Likely R
2025-07-12,wikipedia,HOU_AZ_06_2026,house,AZ,06,cook:Toss-up
2025-07-12,wikipedia,HOU_AZ_06_2026,house,AZ,06,inside_elections:Toss-up
2025-07-12,wikipedia,HOU_AZ_06_2026,house,AZ,06,sabato:Toss-up
2025-07-12,wikipedia,HOU_CA_03_2026,house,CA,03,cook:Likely R
2025-07-12,wikipedia,HOU_CA_03_2026,house,CA,03,inside_elections:Likely R
2025-07-12,wikipedia,HOU_CA_03_2026,house,CA,03,sabato:Likely R
2025-07-12,wikipedia,HOU_CA_09_2026,house,CA,09,cook:Lean D
2025-07-12,wikipedia,HOU_CA_09_2026,house,CA,09,inside_elections:Lean D
2025-07-12,wikipedia,HOU_CA_09_2026,house,CA,09,sabato:Lean D
2025-07-12,wikipedia,HOU_CA_13_2026,house,CA,13,cook:Toss-up
2025-07-12,wikipedia,HOU_CA_13_2026,house,CA,13,inside_elections:Toss-up
2025-07-12,wikipedia,HOU_CA_13_2026,house,CA,13,sabato:Toss-up
2025-07-12,wikipedia,HOU_CA_21_2026,house,CA,21,cook:Likely D
2025-07-12,wikipedia,HOU_CA_21_2026,house,CA,21,inside_elections:Lean D
2025-07-12,wikipedia,HOU_CA_21_2026,house,CA,21,sabato:Lean D
2025-07-12,wikipedia,HOU_CA_22_2026,house,CA,22,cook:Lean R
2025-07-12,wikipedia,HOU_CA_22_2026,house,CA,22,inside_elections:Lean R
2025-07-12,wikipedia,HOU_CA_22_2026,house,CA,22,sabato:Lean R
2025-07-12,wikipedia,HOU_CA_25_2026,house,CA,25,cook:Likely D
2025-07-12,wikipedia,HOU_CA_25_2026,house,CA,25,inside_elections:Likely D
2025-07-12,wikipedia,HOU_CA_25_2026,house,CA,25,sabato:Likely D
2025-07-12,wikipedia,HOU_CA_27_2026,house,CA,27,cook:Lean D
2025-07-12,wikipedia,HOU_CA_27_2026,house,CA,27,inside_elections:Lean D
2025-07-12,wikipedia,HOU_CA_27_2026,house,CA,27,sabato:Lean D
2025-07-12,wikipedia,HOU_CA_40_2026,house,CA,40,cook:Lean R
2025-07-12,wikipedia,HOU_CA_40_2026,house,CA,40,inside_elections:Lean R
2025-07-12,wikipedia,HOU_CA_40_2026,house,CA,40,sabato:Lean R
2025-07-12,wikipedia,HOU_CA_41_2026,house,CA,41,cook:Lean R
2025-07-12,wikipedia,HOU_CA_41_2026,house,CA,41,inside_elections:Lean R
2025-07-12,wikipedia,HOU_CA_41_2026,house,CA,41,sabato:Lean R
2025-07-12,wikipedia,HOU_CA_45_2026,house,CA,45,cook:Toss-up
2025-07-12,wikipedia,HOU_CA_45_2026,house,CA,45,inside_elections:Toss-up
2025-07-12,wikipedia,HOU_CA_45_2026,house,CA,45,sabato:Toss-up
2025-07-12,wikipedia,HOU_CA_47_2026,house,CA,47,cook:Lean D
2025-07-12,wikipedia,HOU_CA_47_2026,house,CA,47,inside_elections:Tilt D
2025-07-12,wikipedia,HOU_CA_47_2026,house,CA,47,sabato:Lean D
2025-07-12,wikipedia,HOU_CA_49_2026,house,CA,49,cook:Likely D
2025-07-12,wikipedia,HOU_CA_49_2026,house,CA,49,inside_elections:Lean D
2025-07-12,wikipedia,HOU_CA_49_2026,house,CA,49,sabato:Likely D
2025-07-12,wikipedia,HOU_CO_03_2026,house,CO,03,cook:Likely R
2025-07-12,wikipedia,HOU_CO_03_2026,house,CO,03,inside_elections:Solid R
2025-07-12,wikipedia,HOU_CO_03_2026,house,CO,03,sabato:Likely R
2025-07-12,wikipedia,HOU_CO_05_2026,house,CO,05,cook:Solid R
2025-07-12,wikipedia,HOU_CO_05_2026,house,CO,05,inside_elections:Likely R
2025-07-12,wikipedia,HOU_CO_05_2026,house,CO,05,sabato:Likely R
2025-07-12,wikipedia,HOU_CO_08_2026,house,CO,08,cook:Toss-up
2025-07-12,wikipedia,HOU_CO_08_2026,house,CO,08,inside_elections:Toss-up
2025-07-12,wikipedia,HOU_CO_08_2026,house,CO,08,sabato:Toss-up
2025-07-12,wikipedia,HOU_CT_05_2026,house,CT,05,cook:Likely D
2025-07-12,wikipedia,HOU_CT_05_2026,house,CT,05,inside_elections:Solid D
2025-07-12,wikipedia,HOU_CT_05_2026,house,CT,05,sabato:Likely D
2025-07-12,wikipedia,HOU_FL_09_2026,house,FL,09,cook:Solid D
2025-07-12,wikipedia,HOU_FL_09_2026,house,FL,09,inside_elections:Solid D
2025-07-12,wikipedia,HOU_FL_09_2026,house,FL,09,sabato:Likely D
2025-07-12,wikipedia,HOU_FL_13_2026,house,FL,13,cook:Likely R
2025-07-12,wikipedia,HOU_FL_13_2026,house,FL,13,inside_elections:Likely R
2025-07-12,wikipedia,HOU_FL_13_2026,house,FL,13,sabato:Likely R
2025-07-12,wikipedia,HOU_FL_23_2026,house,FL,23,cook:Lean D
2025-07-12,wikipedia,HOU_FL_23_2026,house,FL,23,inside_elections:Lean D
2025-07-12,wikipedia,HOU_FL_23_2026,house,FL,23,sabato:Lean D
2025-07-12,wikipedia,HOU_IL_17_2026,house,IL,17,cook:Likely D
2025-07-12,wikipedia,HOU_IL_17_2026,house,IL,17,inside_elections:Likely D
2025-07-12,wikipedia,HOU_IL_17_2026,house,IL,17,sabato:Likely D
2025-07-12,wikipedia,HOU_IN_01_2026,house,IN,01,cook:Likely D
2025-07-12,wikipedia,HOU_IN_01_2026,house,IN,01,inside_elections:Lean D
2025-07-12,wikipedia,HOU_IN_01_2026,house,IN,01,sabato:Lean D
2025-07-12,wikipedia,HOU_IA_01_2026,house,IA,01,cook:Toss-up
2025-07-12,wikipedia,HOU_IA_01_2026,house,IA,01,inside_elections:Toss-up
2025-07-12,wikipedia,HOU_IA_01_2026,house,IA,01,sabato:Toss-up
2025-07-12,wikipedia,HOU_IA_02_2026,house,IA,02,cook:Solid R
2025-07-12,wikipedia,HOU_IA_02_2026,house,IA,02,inside_elections:Likely R
2025-07-12,wikipedia,HOU_IA_02_2026,house,IA,02,sabato:Likely R
2025-07-12,wikipedia,HOU_IA_03_2026,house,IA,03,cook:Lean R
2025-07-12,wikipedia,HOU_IA_03_2026,house,IA,03,inside_elections:Lean R
2025-07-12,wikipedia,HOU_IA_03_2026,house,IA,03,sabato:Toss-up
2025-07-12,wikipedia,HOU_KS_03_2026,house,KS,03,cook:Solid D
2025-07-12,wikipedia,HOU_KS_03_2026,house,KS,03,inside_elections:Solid D
2025-07-12,wikipedia,HOU_KS_03_2026,house,KS,03,sabato:Likely D
2025-07-12,wikipedia,HOU_KY_06_2026,house,KY,06,cook:Solid R
2025-07-12,wikipedia,HOU_KY_06_2026,house,KY,06,inside_elections:Solid R
2025-07-12,wikipedia,HOU_KY_06_2026,house,KY,06,sabato:Likely R
2025-07-12,wikipedia,HOU_ME_02_2026,house,ME,02,cook:Toss-up
2025-07-12,wikipedia,HOU_ME_02_2026,house,ME,02,inside_elections:Tilt D
2025-07-12,wikipedia,HOU_ME_02_2026,house,ME,02,sabato:Toss-up
2025-07-12,wikipedia,HOU_MD_06_2026,house,MD,06,cook:Solid D
2025-07-12,wikipedia,HOU_MD_06_2026,house,MD,06,inside_elections:Solid D
2025-07-12,wikipedia,HOU_MD_06_2026,house,MD,06,sabato:Likely D
2025-07-12,wikipedia,HOU_MI_03_2026,house,MI,03,cook:Likely D
2025-07-12,wikipedia,HOU_MI_03_2026,house,MI,03,inside_elections:Likely D
2025-07-12,wikipedia,HOU_MI_03_2026,house,MI,03,sabato:Likely D
2025-07-12,wikipedia,HOU_MI_04_2026,house,MI,04,cook:Likely R
2025-07-12,wikipedia,HOU_MI_04_2026,house,MI,04,inside_elections:Likely R
2025-07-12,wikipedia,HOU_MI_04_2026,house,MI,04,sabato:Likely R
2025-07-12,wikipedia,HOU_MI_07_2026,house,MI,07,cook:Toss-up
2025-07-12,wikipedia,HOU_MI_07_2026,house,MI,07,inside_elections:Toss-up
2025-07-12,wikipedia,HOU_MI_07_2026,house,MI,07,sabato:Toss-up
2025-07-12,wikipedia,HOU_MI_08_2026,house,MI,08,cook:Lean D
2025-07-12,wikipedia,HOU_MI_08_2026,house,MI,08,inside_elections:Tilt D
2025-07-12,wikipedia,HOU_MI_08_2026,house,MI,08,sabato:Lean D
2025-07-12,wikipedia,HOU_MI_10_2026,house,MI,10,cook:Lean R
2025-07-12,wikipedia,HOU_MI_10_2026,house,MI,10,inside_elections:Tilt R
2025-07-12,wikipedia,HOU_MI_10_2026,house,MI,10,sabato:Toss-up
2025-07-12,wikipedia,HOU_MN_02_2026,house,MN,02,cook:Likely D
2025-07-12,wikipedia,HOU_MN_02_2026,house,MN,02,inside_elections:Lean D
2025-07-12,wikipedia,HOU_MN_02_2026,house,MN,02,sabato:Lean D
2025-07-12,wikipedia,HOU_MO_02_2026,house,MO,02,cook:Solid R
2025-07-12,wikipedia,HOU_MO_02_2026,house,MO,02,inside_elections:Solid R
2025-07-12,wikipedia,HOU_MO_02_2026,house,MO,02,sabato:Likely R
2025-07-12,wikipedia,HOU_MT_01_2026,house,MT,01,cook:Likely R
2025-07-12,wikipedia,HOU_MT_01_2026,house,MT,01,inside_elections:Solid R
2025-07-12,wikipedia,HOU_MT_01_2026,house,MT,01,sabato:Likely R
2025-07-12,wikipedia,HOU_NE_02_2026,house,NE,02,cook:Lean D
2025-07-12,wikipedia,HOU_NE_02_2026,house,NE,02,inside_elections:Toss-up
2025-07-12,wikipedia,HOU_NE_02_2026,house,NE,02,sabato:Lean D
2025-07-12,wikipedia,HOU_NV_01_2026,house,NV,01,cook:Likely D
2025-07-12,wikipedia,HOU_NV_01_2026,house,NV,01,inside_elections:Lean D
2025-07-12,wikipedia,HOU_NV_01_2026,house,NV,01,sabato:Likely D
2025-07-12,wikipedia,HOU_NV_03_2026,house,NV,03,cook:Lean D
2025-07-12,wikipedia,HOU_NV_03_2026,house,NV,03,inside_elections:Lean D
2025-07-12,wikipedia,HOU_NV_03_2026,house,NV,03,sabato:Lean D
2025-07-12,wikipedia,HOU_NV_04_2026,house,NV,04,cook:Likely D
2025-07-12,wikipedia,HOU_NV_04_2026,house,NV,04,inside_elections:Lean D
2025-07-12,wikipedia,HOU_NV_04_2026,house,NV,04,sabato:Likely D
2025-07-12,wikipedia,HOU_NH_01_2026,house,NH,01,cook:Likely D
2025-07-12,wikipedia,HOU_NH_01_2026,house,NH,01,inside_elections:Lean D
2025-07-12,wikipedia,HOU_NH_01_2026,house,NH,01,sabato:Lean D
2025-07-12,wikipedia,HOU_NH_02_2026,house,NH,02,cook:Likely D
2025-07-12,wikipedia,HOU_NH_02_2026,house,NH,02,inside_elections:Likely D
2025-07-12,wikipedia,HOU_NH_02_2026,house,NH,02,sabato:Likely D
2025-07-12,wikipedia,HOU_NJ_05_2026,house,NJ,05,cook:Likely D
2025-07-12,wikipedia,HOU_NJ_05_2026,house,NJ,05,inside_elections:Solid D
2025-07-12,wikipedia,HOU_NJ_05_2026,house,NJ,05,sabato:Likely D
2025-07-12,wikipedia,HOU_NJ_07_2026,house,NJ,07,cook:Lean R
2025-07-12,wikipedia,HOU_NJ_07_2026,house,NJ,07,inside_elections:Tilt R
2025-07-12,wikipedia,HOU_NJ_07_2026,house,NJ,07,sabato:Toss-up
2025-07-12,wikipedia,HOU_NJ_09_2026,house,NJ,09,cook:Lean D
2025-07-12,wikipedia,HOU_NJ_09_2026,house,NJ,09,inside_elections:Lean D
2025-07-12,wikipedia,HOU_NJ_09_2026,house,NJ,09,sabato:Lean D
2025-07-12,wikipedia,HOU_NM_02_2026,house,NM,02,cook:Toss-up
2025-07-12,wikipedia,HOU_NM_02_2026,house,NM,02,inside_elections:Tilt D
2025-07-12,wikipedia,HOU_NM_02_2026,house,NM,02,sabato:Lean D
2025-07-12,wikipedia,HOU_NY_01_2026,house,NY,01,cook:Solid R
2025-07-12,wikipedia,HOU_NY_01_2026,house,NY,01,inside_elections:Solid R
2025-07-12,wikipedia,HOU_NY_01_2026,house,NY,01,sabato:Likely R
2025-07-12,wikipedia,HOU_NY_03_2026,house,NY,03,cook:Lean D
2025-07-12,wikipedia,HOU_NY_03_2026,house,NY,03,inside_elections:Lean D
2025-07-12,wikipedia,HOU_NY_03_2026,house,NY,03,sabato:Lean D
2025-07-12,wikipedia,HOU_NY_04_2026,house,NY,04,cook:Toss-up
2025-07-12,wikipedia,HOU_NY_04_2026,house,NY,04,inside_elections:Tilt D
2025-07-12,wikipedia,HOU_NY_04_2026,house,NY,04,sabato:Lean D
2025-07-12,wikipedia,HOU_NY_17_2026,house,NY,17,cook:Lean R
2025-07-12,wikipedia,HOU_NY_17_2026,house,NY,17,inside_elections:Toss-up
2025-07-12,wikipedia,HOU_NY_17_2026,house,NY,17,sabato:Lean R
2025-07-12,wikipedia,HOU_NY_18_2026,house,NY,18,cook:Likely D
2025-07-12,wikipedia,HOU_NY_18_2026,house,NY,18,inside_elections:Likely D
2025-07-12,wikipedia,HOU_NY_18_2026,house,NY,18,sabato:Likely D
2025-07-12,wikipedia,HOU_NY_19_2026,house,NY,19,cook:Lean D
2025-07-12,wikipedia,HOU_NY_19_2026,house,NY,19,inside_elections:Lean D
2025-07-12,wikipedia,HOU_NY_19_2026,house,NY,19,sabato:Lean D
2025-07-12,wikipedia,HOU_NY_22_2026,house,NY,22,cook:Likely D
2025-07-12,wikipedia,HOU_NY_22_2026,house,NY,22,inside_elections:Likely D
2025-07-12,wikipedia,HOU_NY_22_2026,house,NY,22,sabato:Likely D
2025-07-12,wikipedia,HOU_NC_01_2026,house,NC,01,cook:Toss-up
2025-07-12,wikipedia,HOU_NC_01_2026,house,NC,01,inside_elections:Toss-up
2025-07-12,wikipedia,HOU_NC_01_2026,house,NC,01,sabato:Lean D
2025-07-12,wikipedia,HOU_OH_01_2026,house,OH,01,cook:Likely D
2025-07-12,wikipedia,HOU_OH_01_2026,house,OH,01,sabato:Lean D
2025-07-12,wikipedia,HOU_OH_09_2026,house,OH,09,cook:Toss-up
2025-07-12,wikipedia,HOU_OH_09_2026,house,OH,09,sabato:Toss-up
2025-07-12,wikipedia,HOU_OH_13_2026,house,OH,13,cook:Toss-up
2025-07-12,wikipedia,HOU_OH_13_2026,house,OH,13,sabato:Toss-up
2025-07-12,wikipedia,HOU_OR_04_2026,house,OR,04,cook:Solid D
2025-07-12,wikipedia,HOU_OR_04_2026,house,OR,04,inside_elections:Solid D
2025-07-12,wikipedia,HOU_OR_04_2026,house,OR,04,sabato:Likely D
2025-07-12,wikipedia,HOU_OR_05_2026,house,OR,05,cook:Lean D
2025-07-12,wikipedia,HOU_OR_05_2026,house,OR,05,inside_elections:Likely D
2025-07-12,wikipedia,HOU_OR_05_2026,house,OR,05,sabato:Likely D
2025-07-12,wikipedia,HOU_OR_06_2026,house,OR,06,cook:Solid D
2025-07-12,wikipedia,HOU_OR_06_2026,house,OR,06,inside_elections:Solid D
2025-07-12,wikipedia,HOU_OR_06_2026,house,OR,06,sabato:Likely D
2025-07-12,wikipedia,HOU_PA_01_2026,house,PA,01,cook:Likely R
2025-07-12,wikipedia,HOU_PA_01_2026,house,PA,01,inside_elections:Likely R
2025-07-12,wikipedia,HOU_PA_01_2026,house,PA,01,sabato:Lean R
2025-07-12,wikipedia,HOU_PA_07_2026,house,PA,07,cook:Toss-up
2025-07-12,wikipedia,HOU_PA_07_2026,house,PA,07,inside_elections:Toss-up
2025-07-12,wikipedia,HOU_PA_07_2026,house,PA,07,sabato:Toss-up
2025-07-12,wikipedia,HOU_PA_08_2026,house,PA,08,cook:Lean R
2025-07-12,wikipedia,HOU_PA_08_2026,house,PA,08,inside_elections:Lean R
2025-07-12,wikipedia,HOU_PA_08_2026,house,PA,08,sabato:Lean R
2025-07-12,wikipedia,HOU_PA_10_2026,house,PA,10,cook:Toss-up
2025-07-12,wikipedia,HOU_PA_10_2026,house,PA,10,inside_elections:Tilt R
2025-07-12,wikipedia,HOU_PA_10_2026,house,PA,10,sabato:Toss-up
2025-07-12,wikipedia,HOU_PA_17_2026,house,PA,17,cook:Likely D
2025-07-12,wikipedia,HOU_PA_17_2026,house,PA,17,inside_elections:Likely D
2025-07-12,wikipedia,HOU_PA_17_2026,house,PA,17,sabato:Likely D
2025-07-12,wikipedia,HOU_TX_15_2026,house,TX,15,cook:Likely R
2025-07-12,wikipedia,HOU_TX_15_2026,house,TX,15,inside_elections:Likely R
2025-07-12,wikipedia,HOU_TX_15_2026,house,TX,15,sabato:Safe R
2025-07-12,wikipedia,HOU_TX_28_2026,house,TX,28,cook:Lean D
2025-07-12,wikipedia,HOU_TX_28_2026,house,TX,28,inside_elections:Lean D
2025-07-12,wikipedia,HOU_TX_28_2026,house,TX,28,sabato:Toss-up
2025-07-12,wikipedia,HOU_TX_34_2026,house,TX,34,cook:Toss-up
2025-07-12,wikipedia,HOU_TX_34_2026,house,TX,34,inside_elections:Tilt D
2025-07-12,wikipedia,HOU_TX_34_2026,house,TX,34,sabato:Toss-up
2025-07-12,wikipedia,HOU_VA_01_2026,house,VA,01,cook:Likely R
2025-07-12,wikipedia,HOU_VA_01_2026,house,VA,01,inside_elections:Likely R
2025-07-12,wikipedia,HOU_VA_01_2026,house,VA,01,sabato:Likely R
2025-07-12,wikipedia,HOU_VA_02_2026,house,VA,02,cook:Lean R
2025-07-12,wikipedia,HOU_VA_02_2026,house,VA,02,inside_elections:Toss-up
2025-07-12,wikipedia,HOU_VA_02_2026,house,VA,02,sabato:Toss-up
2025-07-12,wikipedia,HOU_VA_07_2026,house,VA,07,cook:Lean D
2025-07-12,wikipedia,HOU_VA_07_2026,house,VA,07,inside_elections:Lean D
2025-07-12,wikipedia,HOU_VA_07_2026,house,VA,07,sabato:Lean D
2025-07-12,wikipedia,HOU_VA_10_2026,house,VA,10,cook:Likely D
2025-07-12,wikipedia,HOU_VA_10_2026,house,VA,10,inside_elections:Solid D
2025-07-12,wikipedia,HOU_VA_10_2026,house,VA,10,sabato:Likely D
2025-07-12,wikipedia,HOU_WA_03_2026,house,WA,03,cook:Toss-up
2025-07-12,wikipedia,HOU_WA_03_2026,house,WA,03,inside_elections:Tilt D
2025-07-12,wikipedia,HOU_WA_03_2026,house,WA,03,sabato:Lean D
2025-07-12,wikipedia,HOU_WA_08_2026,house,WA,08,cook:Likely D
2025-07-12,wikipedia,HOU_WA_08_2026,house,WA,08,inside_elections:Solid D
2025-07-12,wikipedia,HOU_WA_08_2026,house,WA,08,sabato:Likely D
2025-07-12,wikipedia,HOU_WI_01_2026,house,WI,01,cook:Likely R
2025-07-12,wikipedia,HOU_WI_01_2026,house,WI,01,inside_elections:Likely R
2025-07-12,wikipedia,HOU_WI_01_2026,house,WI,01,sabato:Likely R
2025-07-12,wikipedia,HOU_WI_03_2026,house,WI,03,cook:Toss-up
2025-07-12,wikipedia,HOU_WI_03_2026,house,WI,03,inside_elections:Tilt R
2025-07-12,wikipedia,HOU_WI_03_2026,house,WI,03,sabato:Toss-up
2025-07-12,wikipedia,SEN_AL_2026,senate,AL,,inside_elections:Solid R
2025-07-12,wikipedia,SEN_AL_2026,senate,AL,,cook:Solid R
2025-07-12,wikipedia,SEN_AL_2026,senate,AL,,sabato:Safe R
2025-07-12,wikipedia,SEN_AK_2026,senate,AK,,inside_elections:Solid R
2025-07-12,wikipedia,SEN_AK_2026,senate,AK,,cook:Solid R
2025-07-12,wikipedia,SEN_AK_2026,senate,AK,,sabato:Safe R
2025-07-12,wikipedia,SEN_AR_2026,senate,AR,,inside_elections:Solid R
2025-07-12,wikipedia,SEN_AR_2026,senate,AR,,cook:Solid R
2025-07-12,wikipedia,SEN_AR_2026,senate,AR,,sabato:Safe R
2025-07-12,wikipedia,SEN_CO_2026,senate,CO,,inside_elections:Solid D
2025-07-12,wikipedia,SEN_CO_2026,senate,CO,,cook:Solid D
2025-07-12,wikipedia,SEN_CO_2026,senate,CO,,sabato:Safe D
2025-07-12,wikipedia,SEN_DE_2026,senate,DE,,inside_elections:Solid D
2025-07-12,wikipedia,SEN_DE_2026,senate,DE,,cook:Solid D
2025-07-12,wikipedia,SEN_DE_2026,senate,DE,,sabato:Safe D
2025-07-12,wikipedia,SEN_FL_2026,senate,FL,,inside_elections:Solid R
2025-07-12,wikipedia,SEN_FL_2026,senate,FL,,cook:Solid R
2025-07-12,wikipedia,SEN_FL_2026,senate,FL,,sabato:Safe R
2025-07-12,wikipedia,SEN_GA_2026,senate,GA,,cook:Toss-up
2025-07-12,wikipedia,SEN_GA_2026,senate,GA,,sabato:Toss-up
2025-07-12,wikipedia,SEN_ID_2026,senate,ID,,inside_elections:Solid R
2025-07-12,wikipedia,SEN_ID_2026,senate,ID,,cook:Solid R
2025-07-12,wikipedia,SEN_ID_2026,senate,ID,,sabato:Safe R
2025-07-12,wikipedia,SEN_IL_2026,senate,IL,,inside_elections:Solid D
2025-07-12,wikipedia,SEN_IL_2026,senate,IL,,cook:Solid D
2025-07-12,wikipedia,SEN_IL_2026,senate,IL,,sabato:Safe D
2025-07-12,wikipedia,SEN_IA_2026,senate,IA,,inside_elections:Solid R
2025-07-12,wikipedia,SEN_IA_2026,senate,IA,,cook:Likely R
2025-07-12,wikipedia,SEN_IA_2026,senate,IA,,sabato:Likely R
2025-07-12,wikipedia,SEN_KS_2026,senate,KS,,inside_elections:Solid R
2025-07-12,wikipedia,SEN_KS_2026,senate,KS,,cook:Solid R
2025-07-12,wikipedia,SEN_KS_2026,senate,KS,,sabato:Safe R
2025-07-12,wikipedia,SEN_KY_2026,senate,KY,,inside_elections:Solid R
2025-07-12,wikipedia,SEN_KY_2026,senate,KY,,cook:Solid R
2025-07-12,wikipedia,SEN_KY_2026,senate,KY,,sabato:Safe R
2025-07-12,wikipedia,SEN_LA_2026,senate,LA,,inside_elections:Solid R
2025-07-12,wikipedia,SEN_LA_2026,senate,LA,,cook:Solid R
2025-07-12,wikipedia,SEN_LA_2026,senate,LA,,sabato:Safe R
2025-07-12,wikipedia,SEN_ME_2026,senate,ME,,cook:Lean R
2025-07-12,wikipedia,SEN_ME_2026,senate,ME,,sabato:Lean R
2025-07-12,wikipedia,SEN_MA_2026,senate,MA,,inside_elections:Solid D
2025-07-12,wikipedia,SEN_MA_2026,senate,MA,,cook:Solid D
2025-07-12,wikipedia,SEN_MA_2026,senate,MA,,sabato:Safe D
2025-07-12,wikipedia,SEN_MI_2026,senate,MI,,cook:Toss-up
2025-07-12,wikipedia,SEN_MI_2026,senate,MI,,sabato:Toss-up
2025-07-12,wikipedia,SEN_MN_2026,senate,MN,,cook:Lean D
2025-07-12,wikipedia,SEN_MN_2026,senate,MN,,sabato:Lean D
2025-07-12,wikipedia,SEN_MS_2026,senate,MS,,inside_elections:Solid R
2025-07-12,wikipedia,SEN_MS_2026,senate,MS,,cook:Solid R
2025-07-12,wikipedia,SEN_MS_2026,senate,MS,,sabato:Safe R
2025-07-12,wikipedia,SEN_MT_2026,senate,MT,,inside_elections:Solid R
